h,u,v
9120,13.715876217425203,2.959585176891818
9124,12.952312221871523,2.7948101233019007
9127,12.832083963039674,2.6515750979178803
9131,13.81390996345779,2.8677920307879554
9134,12.706053758086053,2.6248143699602804
9138,12.447808008900138,2.5086576904569697
9142,13.810091220863672,2.8316174180766995
9146,13.743344737793695,2.736928770100218
9149,13.201783964300052,2.607960678635054
9153,13.102052498727307,2.9345263737377314
9157,12.339422296725013,2.723101563324313
9160,13.013801972267958,2.8936721044953577
9164,12.372166317079701,2.74476161613102
9167,13.524566993881319,3.0604986040134197
9171,12.592021766128035,2.7585864965662545
9175,13.007880624403201,2.7586357941827933
9178,13.159273544363481,2.963664081217486
9182,12.863379656355466,2.722504564056105
9185,13.557992865112064,2.947851681840183
9189,13.389780845046282,2.6114332252324055
9192,12.080782666523925,2.6160164632840086
9196,13.344870981693575,2.8478069794367618
9199,12.31194104997608,2.8990321003153183
9203,12.360345513576357,2.742962719393794
9206,13.073491914767745,3.0284926642069943
9210,12.883509543717397,2.79437194882738
9213,13.360277692653899,2.788917403476336
9217,13.284604289567818,2.6372860044427013
9220,12.692468640740234,2.8173386108353258
9224,11.936066748382874,2.6732789658569436
9227,13.047148580721176,2.9194472069735795
9231,12.336535619827426,2.5792306906672646
9235,12.19356773818288,2.7818361010934707
9239,12.97233625166025,2.5909138455585516
9243,13.254474711603155,2.7917227187036633
9247,12.33164554445974,2.5946972078025925
9250,11.980543289132344,2.763962307057454
9254,13.137948633110671,2.9431715838331898
9258,11.840561432906963,2.4888357891492245
9261,11.71802534000277,2.3169606890380128
9265,11.903030467832338,2.6843303726710106
9269,12.46678268186438,2.474012176028778
9272,12.6772291337506,2.6348684133111906
9276,12.162914137362309,2.745051348112274
9279,11.680963861193902,2.407264423528634
9283,12.509369016397542,2.6828773234536283
9286,12.630451375219344,2.5307327493542524
9290,11.791149092212182,2.378185860509009
9294,12.828890723436777,2.8400876894218863
9299,12.895273227443774,2.8506373041331874
9302,11.757299316497015,2.6067664653604323
9306,12.318146442899158,2.8327104345096057
9310,13.061931510568636,2.780505087014976
9313,12.22135180334036,2.6567033769368495
9317,12.146468103699254,2.4580438936456153
9321,12.901282589513956,2.6028505740765895
9325,12.847907342146273,2.6365543808371847
9329,11.94262155234397,2.4114273564638484
9333,12.40789584788516,2.649553120896286
9337,12.850125179608304,2.811061997595039
9340,12.840528006244517,2.744666745476452
9344,12.377950631049456,2.4412395382082606
9348,11.98196211576523,2.608924175924339
9351,12.072544386952568,2.3724613420685436
9355,13.022746057730082,2.5426195136785097
9359,13.298131850564305,2.40578593784408
9363,11.888448481883962,2.2408340173018417
9366,12.405807764059782,2.5654222204839003
9369,11.8074911317093,2.1898197789260436
9372,12.140392106929545,2.2743645028368187
9376,12.599142184657078,2.2566674718060167
9379,13.02655527333712,2.760414445734223
9383,12.769383289438808,2.6234683064047504
9387,13.232301859842622,2.551769373565151
9391,11.854154287469028,2.2997920452138536
9395,12.123440814601132,2.5311299422798057
9398,13.21080434773956,2.7616019540924706
9402,12.203307724076257,2.2071501817752788
9405,11.836386937603576,2.3085926219897135
9409,13.12503636745758,2.5066349430621515
9413,12.646967412265402,2.657808121092906
9417,12.759086381293066,2.6458948529933024
9422,12.36519831327316,2.400911206792928
9426,13.357152917492638,2.832046140340622
9430,12.826899553985664,2.660076195903019
9434,13.383475011985393,2.417948357064864
9438,12.430690042076069,2.21260777922868
9442,12.40594231925672,2.4177844391447962
9445,12.209294685552074,2.523474461634782
9449,13.526724913894354,3.0835863820681193
9453,12.469108771850767,2.483770996299092
9456,12.248759767581438,2.81793704620853
9460,13.485841762374319,2.7849952661056836
9464,13.311524328444431,3.0587941082862855
9467,12.401277334380257,2.4623510414170653
9471,13.020927059730651,2.7604183753086287
9475,13.575361782851695,2.891105774519398
9479,13.555612973198125,2.669744923588985
9483,13.207194693628926,2.8677576715338398
9487,13.194882375440105,2.8979066950679937
9491,13.204320129663639,3.2401716449101015
9495,13.391887102606912,3.2849005837918863
9499,12.615095703269846,2.7926657418555614
9503,12.569558102760134,3.0211010977773243
9508,13.405902119313653,3.560032903692122
9512,12.528333308509913,3.0066615157605003
9516,13.429305796576053,3.192728926840938
9519,12.733068066132123,3.3174173836656387
9521,13.544970001635644,3.605149018858617
9523,13.712275102963762,3.438937322723232
9526,12.559309382071515,3.3027395428354596
9530,13.29809096051046,3.5206627548709353
9534,13.498838462010692,3.60864964822572
9538,12.57649878184355,3.539456075464473
9542,12.293820573974642,3.6926808441917283
9546,13.594310458006952,3.9556387342382697
9550,12.648615902696784,3.8480285248277357
9553,12.323083483885602,3.7324833582706614
9557,12.182424064092546,3.6525087645268624
9560,13.431858257803203,4.096743694299112
9564,12.288187965367406,3.873243850277488
9568,13.255246480713538,4.207137564495189
9571,11.896050281783873,3.960830867381447
9574,11.960926933549727,3.786131057324058
9578,12.954255525438063,4.234395959083943
9582,12.519862848014533,4.297939263006713
9586,11.970007794368527,3.938401855267297
9589,12.523467801004859,3.906844176014928
9593,12.113647719382083,4.3935596506678065
9597,12.89996280596164,4.208494611915187
9601,12.09516351068964,4.228048411042812
9605,12.300588697443294,4.377921618475321
9608,12.781989118589122,4.4874148179621445
9612,11.888448970131039,3.93779468458402
9616,12.67706846629117,4.2859998249088385
9620,11.835937438833556,4.139594371117541
9623,12.524502239849795,4.431414664064077
9627,12.389425208833208,4.385895989984297
9631,12.091154885114031,4.396999693793543
9635,11.86540339862513,4.116254494149502
9639,11.695121580856673,4.180397869238377
9643,11.339086855492004,4.073497240403571
9648,12.450135239315966,4.19036531891205
9652,12.355360701094012,4.306500000926754
9656,11.978126315018125,3.936358709707534
9659,11.204200129234929,4.013455029702105
9662,11.307085004247893,4.071507476737343
9666,12.215726318730114,4.277095312219606
9669,11.311357799011086,4.085377523489107
9673,12.277837803836135,4.285489209869807
9676,12.261133504281268,4.358730151730778
9680,11.39196417136104,4.128564362655537
9683,11.209353636111727,3.8269301794360753
9687,12.44025094250452,4.49935553391254
9691,11.886460545671918,4.0720784264773755
9695,11.534807546387517,3.8136623015516737
9698,12.347518479518994,4.080794964501709
9702,11.617394960070348,4.227726501492293
9705,11.076318244605702,3.9326394298615304
9708,11.20960326253189,3.7278064233056853
9712,10.995156799865697,3.698529305876462
9716,11.521617239503247,3.9300629200807817
9720,10.761004757428157,3.871622254609731
9724,11.292309152383787,4.072750673339241
9728,12.06274824037442,4.2556126445678935
9731,11.2145734351474,4.302286366888727
9735,11.226057539885849,4.190947405426787
9739,11.504179758637733,4.172831984917653
9743,11.15468826282073,4.030491857273062
9747,11.340093304583435,4.080336750113611
9751,11.627650140732745,4.161435704912018
9755,10.73258135833539,3.906813115396845
9759,11.253046873232465,4.061156987198226
9762,11.240876991174238,3.9022128444783246
9766,11.368531989825422,3.9228551967766494
9770,11.474419900747886,4.481863163737577
9774,10.268987934949667,4.060089785067669
9777,10.969363532735208,4.241789949535292
9781,10.422744962730418,4.145916650913484
9784,10.621295157095188,3.9148065423611755
9788,11.492669219464997,4.283983011529352
9791,11.102530524716071,4.148223899601849
9795,11.040624676798888,4.16516690862859
9799,10.888278465276057,4.163628083859611
9802,11.490316404147942,4.673171562809829
9806,10.578074198326982,4.379196509093052
9810,10.4071292349394,4.340780175568183
9813,10.360074098940151,4.007736190874936
9817,11.194468234847045,4.4434062606072136
9821,11.157566727480354,4.369841615289815
9824,11.150990960362277,4.390440874427727
9828,10.798517821233357,4.325419515195723
9831,11.789172879459926,4.58467279823313
9835,10.619583270967667,4.11695136002289
9839,10.760374917399666,4.329368538388156
9842,10.625239489656721,4.306077955571696
9846,10.746820772324346,4.515577824102886
9850,11.559872046622843,4.821547417806542
9853,11.44443979173998,4.7304991413001645
9857,11.629669115480592,4.551037702972036
9860,11.3665998950495,4.51530441907696
9864,11.135318837424526,4.591052866620975
9868,11.578057536228105,4.493336742710079
9871,11.796043929020694,4.787959510497457
9875,11.592034972207907,4.611234217353414
9878,11.66691108727387,4.638747630497748
9882,11.026818844723207,4.481194480121099
9886,11.765005662654785,4.532266953812846
9889,10.538585043034729,4.371331359702942
9893,10.447855725014492,4.178831099716144
9896,11.067449991162826,4.294841594185941
9899,11.696676609678635,4.602159839117047
9903,10.688373755293982,4.184273080748371
9906,11.077180338711832,4.234796244040463
9910,11.186220590278333,4.197243236896575
9913,10.401241371976319,3.968031591289602
9917,10.354499889933711,4.127288436353249
9921,11.521922253480149,4.364595135449311
9925,11.884038773669293,4.386337299078451
9929,11.69532915451205,4.2974270063506275
9933,10.334779580125574,4.098421076513956
9937,10.487130892429988,4.142520213199761
9941,11.67382073205321,4.546549383284276
9945,10.675175508739157,4.031813847510064
9948,11.690667535037576,4.260569718491845
9952,11.860945616163391,4.420011886464128
9956,11.472089001937002,4.362727960580047
9960,10.605877016255404,3.8863487178707907
9964,11.26811707007691,3.978263865356067
9968,11.619594668744265,4.429039868196831
9971,11.244777569850427,3.93293094178789
9975,10.464843827129194,3.7071273686731163
9979,11.784481305492415,4.472253058318991
9982,11.092452791235775,4.06491300382678
9986,10.890878268436634,4.04453321347403
9990,10.984502871844828,4.17166523698116
9993,11.234683733240404,4.190706677272436
9997,10.753481688854103,4.121499709165594
10001,11.433967542364764,3.949402338659085
10004,10.82977028859316,3.92822251208599
10008,11.44059305666322,4.130059773332989
10012,10.94617633151014,4.096913133611149
10015,10.374787353589742,3.644834232836631
10019,10.888318206976134,3.9734828291224544
10022,11.055305368475151,3.984852931522365
10026,10.297118968723636,3.7990858441355653
10029,11.07102068520396,4.225762988586606
10033,11.014554770919975,3.8456358145839173
10036,10.93497629341992,4.15458775177458
10040,10.088448583312848,3.6413969795217893
10043,9.791416270445803,3.6109863818289
10047,10.549000059439756,3.8413363856270273
10050,10.353100073008857,3.7833707818591242
10054,9.641114170531381,3.5137154076996815
10057,10.087001373946732,3.5380319228590587
10061,10.280941815982837,3.9137383056988466
10065,9.987507849421581,3.6116832280840048
10069,10.018493846124208,3.535853680429423
10073,9.857136776248728,3.6104534817388907
10076,9.314866402315955,3.322250036965334
10080,9.42973192781018,3.4189321178824916
10084,9.540955089990177,3.5293985521316027
10088,9.364135173758116,3.630843377065247
10092,9.944506600295364,3.6850424961502544
10096,9.47163810919502,3.7923070504312837
10100,10.214691406433527,3.758102288785489
10103,10.320711983450517,4.04575340694337
10107,9.672292015857753,3.8944230771562514
10111,10.079376181650437,4.122839753809932
10114,8.810035117546782,3.4064028065592358
10118,9.316150878309674,3.819045435823003
10121,9.174754952239095,3.5754062334860186
10125,8.746160022785881,3.5108412133713034
10129,9.397438915494789,3.7341274759706273
10133,8.685480642962519,3.8643099048789975
10137,9.119961700180724,3.8907573290712776
10141,8.825115982600144,3.6598076577056955
10145,8.695372893854705,3.798712517882711
10148,9.696505741693466,4.103299385761539
10152,9.557273946246138,3.9518003046261314
10156,8.578478962137034,3.8108683954314255
10160,8.77740264845177,3.8552849439509855
10164,9.21834993933803,3.808072902894779
10168,9.437612087575427,4.179278736936838
10171,9.671429415538086,3.917885489596842
10175,8.861659277052407,3.94160006464354
10179,8.520564674195374,3.7129472871449494
10182,8.864144508706259,3.7598839564009965
10186,9.662967077944723,4.022881192328414
10190,9.035009091778832,3.5015312020825173
10194,9.857912956956461,3.8159854362369825
10197,8.608882922016704,3.634243492856286
10201,9.133177608072796,3.591501781676018
10206,8.984520451584643,3.744336098646591
10210,9.458683174493496,3.802861217595643
10214,10.052188968905364,3.845718137542619
10219,9.954367121477569,3.7153031341082867
10224,9.304293239793687,3.649038254977412
10229,10.429313967855277,3.9791921737065694
10234,10.217815680887586,3.810446420391885
10238,9.784497061203021,3.3724343919560216
10243,9.609664563473812,3.329499689673941
10248,10.709342657858778,3.830682464414319
10252,10.71077012971989,4.06027541983517
10257,10.074803475082167,3.705139766584512
10261,10.867359814293584,3.7799301373257794
10266,9.650314342349404,3.5661091301998686
10270,10.941620885049462,4.01738566733986
10274,10.65617169680099,4.078084606600287
10278,10.618149920216412,3.99127375644914
10282,9.771062366641344,3.569852953895369
10286,9.807951499066352,3.761627009927392
10290,10.127792217926611,3.9627892724665785
10294,10.92352617268464,4.344367109187156
10299,11.43789737904542,4.1897475701969125
10304,10.91470139481915,4.315320550799727
10309,10.492965075282314,4.039963047956874
10314,10.372666115353235,4.066630408957622
10319,11.341392307574719,4.8003278645226395
10325,10.617822639130786,4.3436585312043725
10330,10.649061135585747,4.306672612885812
10334,10.349134754000572,4.296297990960384
10339,11.36449288309715,4.606074218827357
10344,10.23069218209406,4.358078098932287
10348,11.595897498861492,4.978547336544935
10353,10.358944004028238,4.538826132243564
10357,10.618691887160706,4.5404111714485955
10362,10.687047053169625,4.737769795604902
10366,11.29508831877707,5.155913116504246
10369,11.078095350677126,5.156950238106923
10373,10.819908993318624,4.676681010828491
10377,11.976664703991222,5.110666965427693
10381,11.281034114448364,4.6646061693753005
10385,10.913433165364399,4.419280422853398
10389,11.815956051198413,5.052117708449606
10394,11.00970466013184,4.752898224832695
10398,10.839725677147182,4.791365536796946
10403,12.327962241388944,4.987377806280823
10407,12.126893311220476,5.086431970778634
10412,11.206111730960078,4.604624324502271
10416,11.82492498349178,4.5963311418188235
10420,12.327803623576381,4.5547459515281785
10425,11.784292379845228,4.675581506925245
10430,12.625336050691319,5.01131558700732
10435,12.678487843740436,5.11269865745537
10440,11.915330129578786,4.750711783115906
10445,12.955134138073054,4.745442384286223
10450,11.895080819867472,4.492796902296085
10454,13.362467317406926,4.918029197035336
10459,12.195942121710335,4.306936949524589
10464,12.872833931566287,4.84484213805664
10470,13.259814837228609,4.9193967341779015
10476,12.228909102791429,4.739004866434894
10483,13.24446045030619,4.847884660733878
10489,12.667871151053673,5.017649537975494
10495,12.939772757592584,5.173752925412102
10500,13.503859662650271,5.361787211223983
10505,13.213282733172727,5.350080502599533
10508,13.01830446411536,5.158107567355009
10512,13.361952207976325,5.314795175933595
10517,12.41056105057467,5.149458716942669
10521,12.922114718134397,5.737443585531234
10525,13.152777087970989,5.590948798416691
10530,12.900865771217028,5.969725364851078
10534,13.612623190386511,5.841621842635645
10538,12.676966867540983,5.562201585236576
10543,13.323814805848576,6.2725381306845405
10548,12.840383805384485,6.007013826759153
10553,12.50777741944226,5.66917764739444
10557,12.49724462865681,5.711772468047951
10562,12.238619462072313,6.157110733096718
10566,12.824866503995986,6.177495563866946
10570,12.028845032002577,6.037760788084809
10574,12.866895015480974,6.5119195066047135
10579,12.465256003364184,6.339842429696494
10584,12.199744509731103,5.455769196966572
10589,12.767131959516314,5.778191789448451
10593,12.026886604790546,5.722402005330339
10597,13.348794004872435,5.76056036433501
10601,13.382472856702373,5.940115867997586
10605,13.157638317806894,5.597217481529439
10610,13.28386287455457,5.826368914501817
10616,13.38225401321189,5.832332407599513
10623,12.484935718047202,5.167905474308394
10630,12.955862695164619,5.1566073461678865
10638,12.402063751893028,4.99385769245777
10645,13.543414675325936,5.123424861024758
10651,12.25368757305147,4.701067770532189
10656,12.715106741031109,4.200893808208327
10660,12.505904106540623,4.415817288212828
10664,13.07276370985514,4.3912616591075935
10669,12.553987558689094,4.251789467126083
10673,12.96817805430295,4.206189823578418
10677,14.191064658616716,4.398427278406946
10681,13.415325945164373,4.397467498753525
10685,13.922979874079632,4.306936096261787
10690,12.904160904780369,4.325746308716175
10694,13.922444983117089,4.761965204264811
10698,13.494751492642624,4.181457045982509
10703,13.333132966134732,4.154151826217399
10708,13.388255725725024,4.8610030130428905
10714,13.905268533571912,4.6528792436576305
10719,13.12171407618132,4.609597799757455
10725,13.577943735314474,4.798215292365197
10730,13.976652491152397,4.9871331525731915
10735,14.584601701389838,5.2433174415293555
10741,13.257687553930491,5.0194348823945685
10746,13.550749606347383,5.377362128516791
10747,13.729539406978596,5.252066176470494
10753,13.616374477301807,5.430815105943318
10760,13.956732094483623,5.174369758001348
10767,14.084387218232292,5.387980439611431
10774,14.63583097895162,6.10500635912776
10780,14.692523956858164,5.826361419583151
10786,13.912454648299251,5.732574906680951
10791,13.770283513280285,5.770104367657931
10797,14.510088999654108,6.117712501237778
10802,13.709468028441574,5.386087263061974
10808,13.613548617893944,5.344579733158051
10814,13.649775396407371,5.729899607970751
10819,14.88645273736998,5.891000536458701
10824,14.284758848951851,5.6255598824378445
10829,14.074362543443968,5.406663493964534
10833,14.522338138181931,6.106880215184
10838,14.479866225951373,5.584747119597149
10842,14.781660677252454,6.187499022092418
10846,14.883931127794709,6.092789899670049
10851,14.724485102617649,5.704308686842331
10855,13.739546405764727,5.688589116693603
10860,13.639982155942095,5.50407127257649
10864,14.027118279832738,5.941923958924739
10868,14.637605280220829,5.770930001571698
10872,14.472598473536783,5.733591482141683
10877,14.079001480120036,5.555229159089686
10882,14.8054345379678,5.949878555105915
10886,14.105989893220038,5.782038696174025
10891,14.422699774649429,5.764075594061621
10896,15.285475645107288,6.134630192769011
10900,14.761739691363259,5.78814203596612
10905,14.540529363274336,5.381586289215738
10909,15.026852831450956,5.7438310173241645
10914,14.723462610593165,5.480489573541537
10918,14.36278896934633,5.802926232317093
10922,14.693629816609047,5.760721053174522
10927,15.36422817231931,5.850106526720075
10931,15.325243943272984,5.863717393588936
10935,14.508445518761638,5.48289344237545
10939,15.877160983620309,5.518138650274026
10942,15.763208597429383,5.86810640653362
10946,15.841402682510987,5.487325647799974
10950,16.274138642347246,5.801872721468509
10955,15.713365750690054,5.581750987976054
10959,15.729657966750539,5.314422768778608
10963,16.262104316312406,5.284823444959907
10968,16.454514907332698,5.627256644395056
10972,16.055492287061174,5.37988666120948
10976,16.118803985803456,5.52932383769679
10980,16.244917816158022,5.887624570849175
10984,15.892852134861789,5.19923466029717
10988,16.381131646056392,5.47928767173788
10991,15.87947831840946,5.016430899971737
10995,16.182962393987015,5.1692959575239055
10999,16.685015924180775,5.396345439017007
11003,15.8688034082866,5.420785887426137
11007,16.087836186496677,5.456705884147075
11011,16.220898891064916,5.542182984593824
11015,16.526318058987243,5.2946810961428845
11019,16.942723848647216,5.717588748201131
11023,16.03371174391856,5.3227641145947615
11027,16.823243163150284,5.237957780467476
11032,17.271944918186968,5.666500468812684
11035,16.671869379205273,5.521811380704999
11039,16.95406796871669,5.679064929914186
11043,15.773611601760079,5.394824475599853
11046,17.089112982070034,5.603656539704311
11050,16.746593981154078,5.541257962556018
11055,16.32950069699082,5.214166735028879
11061,16.114865509250624,5.470337606394711
11068,16.612163645177798,5.865827520812698
11075,16.763823097008242,5.976932989834568
11082,16.37991146172316,5.6955156557051
11088,16.104137794545437,5.651498551271319
11093,16.653203616311487,5.413015039716228
11098,15.920434100433853,5.740501232786368
11102,16.370304553431815,6.146144371700331
11106,16.407222638720924,6.167307567089851
11110,15.867391169600404,5.877920560367221
11114,15.65047001477726,5.495567903354846
11119,15.934879490552149,6.387373690667881
11124,15.52288563734266,6.264631609398386
11130,16.35296848572508,6.46652158550302
11135,15.86533821230096,6.1179208431307535
11141,15.006748816651895,6.321896511396286
11147,14.926643382417495,6.274214160978039
11153,15.593354881454895,6.024231304620992
11158,15.902317001435321,6.275123905732405
11163,15.766652892090589,6.254703043152873
11168,14.735286143323126,6.159940337779038
11172,14.522618092187354,6.456148051381349
11176,13.913358360958632,6.1906273134507925
11181,14.330615731196138,5.88100500974955
11185,13.892611888257694,6.377710733576243
11190,13.735777412749188,6.337495543937394
11194,13.197293318050628,5.974523836254136
11198,13.020585656240064,5.561125206197167
11201,13.972623371828433,6.485783945881472
11205,12.803155087190717,6.205454788135113
11210,12.500757223206529,5.5942918585564785
11215,12.30289001874716,5.560133714379538
11221,12.7880730741794,6.0415788828015335
11227,11.845980217786366,5.8483163033267
11232,12.242674760307455,5.998968012920535
11237,12.474613692025219,6.258373486950401
11241,11.31433064533594,5.364383695569722
11245,11.082477925488414,5.252766363356694
11248,11.440340952184014,5.645499052787403
11252,11.907030283037331,5.621690389717398
11257,11.398670410969972,6.043990569471699
11261,11.190202257887238,5.824860215601559
11266,10.404941377047441,5.043819779646611
11271,10.353089986245939,4.864431177486202
11276,10.16285952733633,5.101863293917854
11281,10.439049752038732,5.266559156099255
11287,9.608155281472877,4.85226238314317
11293,10.080869886251055,4.797731657649663
11298,10.39492674367661,5.196302278727939
11304,9.89643449404812,4.752178058377131
11310,10.620674828797236,5.244407769339941
11315,10.376396022821638,5.2232593725393945
11320,10.340721695074558,4.981946892945314
11324,10.12519281651638,4.678470638250572
11328,10.35595281186574,4.982441047314732
11331,9.822385753798589,4.459015477967874
11335,10.45575621547256,4.7944332320494505
11340,10.135249194118655,4.810064189374891
11345,10.682251105133147,4.874058716407489
11352,9.622419367859973,4.53669839268639
11360,9.882712123906728,4.4439717291518726
11367,9.363661914184432,4.557332551037838
11373,10.327928315180042,4.977942938636899
11379,9.443508431856449,4.4508823981790995
11384,9.619347847103445,4.543609117755441
11388,10.013677456082283,4.774649439529696
11392,10.736709911194467,5.414886225618755
11395,10.326058607431802,5.300533615097606
11399,9.771449181101358,4.767367804567792
11402,9.856263466148956,5.169106029202261
11406,9.7105858590808,4.97891763825463
11411,10.027622176229196,5.051030534948885
11415,10.591479009366996,5.573906469698154
11420,10.22595130281464,5.404810105704529
11426,10.605412614294226,5.403753979352242
11432,9.598135319274656,4.991667217652799
11438,10.010074015289332,5.0256176414079565
11444,10.12104917580304,5.279393951514342
11450,9.7569437865002,4.7607214109377445
11456,10.065113262159288,4.920695930223943
11461,10.090462058723713,5.223398462202646
11465,10.304604016511728,5.275388107754494
11470,10.038077096090104,5.038100013472089
11475,9.029223397083433,4.7236453867155
11480,10.217768523271527,4.823015973593748
11486,9.575543964301497,4.864362804814368
11491,9.532841582500911,4.528074410234806
11496,9.622818308617854,4.351782722313261
11502,9.18992821151465,4.268464583624933
11507,9.38152170218974,4.227302986590994
11511,8.741736327585985,3.8030620358202167
11516,8.625209503978397,3.823142948980016
11520,8.000680121904454,3.5206461140383865
11524,8.347370078826316,3.524431589183228
11527,9.126851973303761,3.82832349859309
11532,8.410513543472193,3.3910683551337546
11536,8.133078283527889,3.1412091925246797
11541,8.366611708425893,3.063565737203033
11547,8.30392394610288,3.27342798727474
11553,7.668385013512145,2.8249288861674695
11560,8.31375087481834,2.9312638074449966
11565,7.023341017524864,2.6233109055973056
11570,7.157085276880069,2.700005293661156
11574,7.090158073976929,2.339397315827946
11578,6.924470386856886,2.3151219300936305
11581,7.30943573382386,2.6109607470201834
11585,6.705915564836542,2.3502342061168764
11590,7.462245332868481,2.5852008835740095
11594,7.743817589652987,2.5754291072245015
11600,6.2284757180044465,2.096958811552088
11605,7.198606730687362,2.385247905788337
11610,6.795861703606954,2.2810852880602193
11616,6.920947680272769,2.3738110668145933
11622,6.695176560710436,2.230602186400936
11627,5.945300300080707,1.9571444495066512
11632,6.326471900004109,1.9551795316140643
11636,5.554755648816307,1.6828672882846465
11640,6.8104469134751255,2.1676637264530743
11644,6.392076263095053,1.7429611831723655
11648,5.47331230867918,1.5533203795659096
11651,6.748899692632529,1.8246735595882366
11656,5.378853079857282,1.3674724913739424
11661,5.6361511075644,1.405716977226482
11666,5.406395574053944,1.1996794417935646
11672,5.37918792704147,1.1818392483727291
11677,5.853028890271015,1.1217854082438767
11682,5.767216413802108,0.9617848975681302
11687,5.734242615370899,0.862132611428018
11691,6.20591739742301,0.7342360570649525
11695,6.222745711419002,0.49147424889628955
11699,5.2462172579553386,0.3586728015011879
11703,6.564399801768599,0.3452808787193468
11708,6.631210315142366,0.06614421240093549
11714,5.208843160111239,-0.07254480415949052
11720,6.064555838094669,-0.0835538893859815
11726,6.838796820150692,-0.3162474943228753
11732,5.546763757350622,-0.30942524501383756
11736,5.946924118705852,-0.49110046565525695
11740,7.2374287046324435,-0.5770741326841602
11744,6.04161305915189,-0.5459806347515516
11747,6.421796774442449,-0.5653182413961318
11751,7.5236040557880965,-0.8794033216668113
11754,6.818581963326076,-0.7873346780005609
11758,6.624982042300021,-0.9011287451048793
11762,7.093040226846856,-1.0724840159966533
11765,6.78379622351407,-1.0214360897058739
11769,7.844085267381445,-1.3495693835950213
11772,7.615246747620875,-1.1213835218561892
11776,7.147685859277495,-1.0881615799575344
11780,7.607549923832296,-1.075238626710663
11783,7.123516764278502,-1.2382829293103779
11786,8.166064112973139,-1.3653254672591908
11790,7.486847220964657,-1.0781896763585022
11793,8.189679188433022,-1.3278112096410737
11797,8.50093720508299,-1.4101613460642528
11800,7.423440236105638,-1.1341171801173093
11804,7.838867958331027,-1.1330383189750204
11807,7.632856353807981,-1.327907096975311
11811,8.091227078904284,-1.2275953549431584
11814,9.307374022122474,-1.3105451276141584
11818,9.568169012908077,-1.4649873882100009
11822,8.80132496811493,-1.4253341907939958
11825,8.97466352584136,-1.3273107832982738
11829,8.635320988288377,-1.5199774773172332
11832,8.492100853235224,-1.4174098476455046
11836,8.990352581482796,-1.5499002829464494
11839,9.224304314999106,-1.5459528433274625
11842,10.302411697064128,-1.6194862038660747
11845,9.921397122888623,-1.579397640648781
11848,9.18068811925665,-1.4795990504914873
11851,9.891762799522546,-1.4293281227389676
11854,10.330740489587328,-1.4618999077565717
11858,9.87203760549685,-1.7208474134611287
11862,11.068166787967382,-1.8393684057849304
11866,9.877931353490121,-1.725237798901054
11869,10.24210572451163,-1.728477526712835
11872,10.7083239944888,-1.8871487655014874
11876,10.844207529907614,-1.6582709834092246
11880,10.821976546621173,-1.8288651872032562
11883,11.57892830901675,-1.8675116977997808
11887,11.611999650470295,-1.9211245184768098
11891,11.79999060772703,-1.8705527564936664
11895,12.060151231616755,-1.8340686383340676
11899,12.059022216935594,-1.7043359474680688
11903,11.526229469023919,-1.8303265674831646
11906,12.271665710005488,-1.9310364244684235
11910,12.28578925203974,-1.9999924224431753
11914,11.174678068662262,-1.947576520565481
11917,12.603443989726772,-1.9631442337997769
11921,11.72541661546993,-2.0581453144965898
11925,12.764422552568213,-2.080986806690773
11929,13.039575026915763,-2.1669855491623946
11932,12.926685561343206,-2.0973700910567166
11936,12.883621576454738,-1.9716871971171699
11940,12.96303617504485,-1.7473403250751836
11945,12.475310571401316,-1.9317703236749924
11948,13.784345293280925,-2.1226956081989488
11952,13.712970343002333,-2.0827283738804536
11956,13.517813279602187,-1.823460287980846
11960,13.036134422106183,-1.619508059200132
11964,14.485906522281764,-1.6422623397899285
11968,13.464753219260375,-1.7126278244076105
11972,14.525586117563083,-1.5564683355334414
11976,14.353426767394298,-1.4168897559764544
11980,13.818520873289973,-1.431964211054433
11984,14.2165369281476,-1.290491209537103
11988,14.919583511815432,-1.5631831291687102
11992,13.990552362749654,-1.3104462642973576
11995,14.24422337584237,-1.1947793112733192
11999,14.215230350763402,-0.8132584171213829
12003,14.309358243208742,-0.7282509440194548
12007,14.88590518308272,-0.6235254252328012
12010,14.649671553393846,-0.7565291863563011
12014,15.41820072919146,-0.24837042011743438
12018,15.793011597898557,-0.13873690190313254
12022,14.72444794151322,0.154214358600369
12025,15.145450403814978,0.5018932654632298
12029,15.209564691865456,0.48000248767145587
12033,16.222239616398028,0.39770102404196195
12037,15.243289134457527,0.5354233820207651
12042,14.921569776698828,0.8333984671973711
12046,15.060402937259804,1.0745702326448872
12050,15.591310376840433,1.5748166350674468
12054,15.594992738881416,1.7740802840159136
12058,15.463994108865268,1.904895554456098
12062,15.526191132292896,2.5557852922773416
12067,16.540387679029475,2.876541492451833
12072,15.127350477375712,3.145339684639065
12076,16.35984038084603,3.2813691918193055
12080,16.31930912293065,3.751125092736803
12084,14.908525091859174,3.867830891886094
12088,16.22863749855843,4.44579681887174
12092,15.637850940255698,4.501653112472072
12096,15.382529283408951,4.772637090065047
12100,15.73235982600073,4.907522607943114
12104,14.915786336587606,5.408496251414143
12108,15.251331845594764,5.577453652596079
12112,15.408401130735768,5.803431036726942
12116,15.312145964244745,5.588114164711928
12120,15.315714732054992,6.265697711445905
