h,theta,speed
753,401.19944224123793,7.621263707927129
758,402.34416090990885,8.600743578974972
762,403.99720058857844,8.474419840697287
766,403.3770719754118,8.357547399703202
771,403.8619736339423,9.112617780244904
776,404.5021832977334,8.818936908485714
782,403.8633200161296,8.301963319707701
789,404.7917506819977,8.983354398146073
796,404.6450425262598,7.896836204623641
804,404.8189803943302,8.779995987087696
810,405.68335300019686,8.439038291374109
815,405.31903611632686,8.675050725199378
819,404.94867955838487,9.388577361723028
824,405.5001438894444,9.247001033475328
828,405.89066019777533,8.989159861992034
834,405.8391220852324,8.141236019585818
840,405.16432796750314,8.435992803717218
846,406.13890458163195,8.48760859156216
852,406.3347067640393,9.046760377438357
858,406.9779673092496,9.37418486937351
863,405.48365073141,9.531787230426458
868,406.53657789496907,9.915623144840472
873,406.71772356630896,8.520374121541625
877,406.83783744475164,9.042294422162469
882,405.5979894373102,9.727581687735388
886,404.1658013247822,10.092837427815418
890,405.9294316693969,9.386227226071911
894,405.3708870594054,9.029202905165446
900,404.5969240398096,9.51638654091893
907,405.91488568073754,9.910107185934246
914,405.4908787343385,9.395565734030955
920,405.9417216951166,9.277645469636463
926,405.8315260136891,9.68082828918199
931,404.6757911004074,10.811365007343744
936,405.86050440412845,10.543867344068353
941,405.56908001845693,10.693018003985348
946,405.3230587336835,10.510485584432288
952,405.51035910616406,10.693380420938547
956,406.27122428556373,11.10872405785804
961,406.6721467220192,10.627591140144771
966,406.9967742742865,10.695460960743553
971,406.890859715554,11.44810921838315
977,406.82644508932935,11.686657666289381
983,405.6881395796791,11.227529114186378
989,406.2728798930851,10.634948806955052
994,406.00937523235143,11.654645064307251
998,405.5754522640991,11.97935205957795
1002,405.65361964401427,11.603476523210688
1006,406.2771696096978,11.538246314771678
1010,405.72473543536483,12.52965404647501
1013,405.852046280438,11.789938837473887
1018,405.3084885280051,12.254785441030181
1023,405.63986653895125,11.214280710806758
1028,404.0693616106586,12.783464295561734
1035,403.42289021306703,12.521152160663952
1041,402.3109204145903,12.214666167871208
1048,403.8633409487036,13.242206743253842
1054,403.9720090537586,11.865235600610234
1060,401.8179736504961,12.62158189664388
1066,401.31808645321576,13.277740265550754
1072,401.55929762801003,13.68064537142193
1076,401.8453647468897,12.864333278140924
1081,400.9901153812413,12.866951741415185
1084,400.51078787742216,13.89220435837278
1088,400.02749241489875,13.506620039068775
1091,399.6506274776893,12.851436062223385
1095,399.33098898521865,12.819934138707378
1099,399.5306439036414,14.037461588149249
1104,400.9483372060656,14.159362414255277
1108,399.6284916150768,13.902770130916064
1113,400.33394551821016,13.615942777565133
1118,400.7465816836557,13.613588857691617
1123,400.23196967256007,14.003433502106517
1127,401.4478707084475,13.64732504284098
1131,400.9748209562752,15.262112988664361
1135,401.4729120138043,13.874049933613199
1140,401.9335199131673,14.97574567390605
1146,400.43057347182287,14.868997666159606
1152,402.14139214253044,14.261643564318444
1158,402.698320247608,14.484434594592992
1164,401.0102210661906,14.548789681908
1169,401.37704141904845,14.53923417215985
1174,401.16072153068603,15.209679605714104
1178,403.63961668603565,15.511977643954356
1182,402.04205031084933,14.747422846143944
1186,402.855703719379,16.137331608393147
1190,402.47036447098645,15.782033529893361
1194,403.62769164425924,15.416548037306331
1200,402.6833061697945,16.073375073364815
1205,402.15033895914087,15.663848920205028
1211,404.6114557213488,15.358237160798648
1216,404.852871654613,16.29282697692378
1222,403.00923277991734,15.557418638011212
1228,403.7560931033132,15.326539301566841
1233,404.67836280092786,15.107932922976039
1238,404.8940661591302,15.139412251529132
1243,404.07176368118814,16.212843803721896
1249,404.67788408221827,15.416037521799081
1255,405.22538990348795,15.6387095389507
1261,405.77369003528736,15.965286020198842
1267,405.376565719192,14.851729036436534
1272,405.7502482345753,15.504747223266772
1278,405.78985922362983,15.854444349658033
1282,405.96626219973274,15.872387547782436
1287,406.00689920048916,16.136582033883272
1292,407.60947553262184,15.617301224563272
1298,406.6303742658306,14.810443407639724
1304,408.48634230876104,16.09560367136873
1312,408.3030917195127,15.760931489593847
1319,407.640974991188,15.280354961390827
1327,408.79002056625154,15.666470150103425
1333,408.569831466401,16.356939749109422
1338,408.9997526648935,15.985862580368087
1342,408.1867368122238,15.143849600948887
1346,410.93509480826395,16.513025005119452
1351,410.54535630133165,16.203376610619884
1356,410.7157626956767,15.868663087143139
1361,410.1799824729047,16.268746762030545
1367,410.84900309170973,15.132998562521209
1372,409.850481384383,15.33718665202777
1378,410.91655550947615,16.40307895291065
1384,409.98243867675603,15.108626484851726
1389,410.05762832205204,15.21271933459054
1391,410.90881711937107,16.033567689044965
1395,409.9278418985879,15.279110822236419
1401,410.7231944561672,15.310750793295114
1407,410.4257615372063,14.824183126361177
