height,u,v
2.838300000000000000e+04,-6.035743066712666582e+00,-6.943328138049501774e+00
2.838800000000000000e+04,-6.156001578501495430e+00,-6.836932394392026602e+00
2.839400000000000000e+04,-6.156001578501495430e+00,-6.836932394392026602e+00
2.840000000000000000e+04,-6.156001578501495430e+00,-6.836932394392026602e+00
2.840500000000000000e+04,-6.274384912574985762e+00,-6.728454054896367609e+00
2.841100000000000000e+04,-6.274384912574985762e+00,-6.728454054896367609e+00
2.841600000000000000e+04,-6.274384912574985762e+00,-6.728454054896367609e+00
2.842100000000000000e+04,-6.390857008222774027e+00,-6.617926163115590121e+00
2.842600000000000000e+04,-6.460322845268675174e+00,-6.689860143149456206e+00
2.843200000000000000e+04,-6.576093065034892327e+00,-6.576093065034893215e+00
2.843700000000000000e+04,-6.576093065034892327e+00,-6.576093065034893215e+00
2.844200000000000000e+04,-6.689860143149455318e+00,-6.460322845268676062e+00
2.844700000000000000e+04,-6.801589425058286231e+00,-6.342584748581236553e+00
2.845300000000000000e+04,-6.801589425058286231e+00,-6.342584748581236553e+00
2.845800000000000000e+04,-6.911246876939767247e+00,-6.222914639137382409e+00
2.846300000000000000e+04,-6.911246876939767247e+00,-6.222914639137382409e+00
2.846800000000000000e+04,-7.018799096071779431e+00,-6.101348969611719575e+00
2.847400000000000000e+04,-7.018799096071779431e+00,-6.101348969611719575e+00
2.848000000000000000e+04,-7.124213321006496180e+00,-5.977924770084816153e+00
2.848500000000000000e+04,-7.124213321006496180e+00,-5.977924770084816153e+00
2.849000000000000000e+04,-7.227457441549828943e+00,-5.852679636763489235e+00
2.849500000000000000e+04,-7.227457441549828943e+00,-5.852679636763489235e+00
2.850000000000000000e+04,-7.249698933181840665e+00,-5.664085572996055973e+00
2.850600000000000000e+04,-7.249698933181840665e+00,-5.664085572996055973e+00
2.851100000000000000e+04,-7.249698933181840665e+00,-5.664085572996055973e+00
2.851600000000000000e+04,-7.347446692435093851e+00,-5.536698212998844681e+00
2.852200000000000000e+04,-7.347446692435093851e+00,-5.536698212998844681e+00
2.852700000000000000e+04,-7.347446692435093851e+00,-5.536698212998844681e+00
2.853300000000000000e+04,-7.362054648812020652e+00,-5.348845795861506325e+00
2.853800000000000000e+04,-7.362054648812020652e+00,-5.348845795861506325e+00
2.854400000000000000e+04,-7.362054648812020652e+00,-5.348845795861506325e+00
2.854900000000000000e+04,-7.362054648812020652e+00,-5.348845795861506325e+00
2.855400000000000000e+04,-7.281152949374526173e+00,-5.290067270632259344e+00
2.856000000000000000e+04,-7.281152949374526173e+00,-5.290067270632259344e+00
2.856500000000000000e+04,-7.281152949374526173e+00,-5.290067270632259344e+00
2.857000000000000000e+04,-7.107856039420906491e+00,-5.356153706053230934e+00
2.857600000000000000e+04,-7.107856039420906491e+00,-5.356153706053230934e+00
2.858100000000000000e+04,-7.107856039420906491e+00,-5.356153706053230934e+00
2.858600000000000000e+04,-7.027992488416177075e+00,-5.295972203738026352e+00
2.859100000000000000e+04,-6.934494631739153370e+00,-5.417820982865793056e+00
2.859600000000000000e+04,-6.934494631739153370e+00,-5.417820982865793056e+00
2.860200000000000000e+04,-6.934494631739153370e+00,-5.417820982865793056e+00
2.860700000000000000e+04,-6.838884460821343936e+00,-5.538019441238570373e+00
2.861200000000000000e+04,-6.761169864675645513e+00,-5.475087402133586245e+00
2.861800000000000000e+04,-6.761169864675645513e+00,-5.475087402133586245e+00
2.862300000000000000e+04,-6.664586655135107840e+00,-5.592252204272892158e+00
2.862800000000000000e+04,-6.664586655135107840e+00,-5.592252204272892158e+00
2.863300000000000000e+04,-6.741191099447006785e+00,-5.656530965241547193e+00
2.863800000000000000e+04,-6.741191099447006785e+00,-5.656530965241547193e+00
2.864200000000000000e+04,-6.741191099447006785e+00,-5.656530965241547193e+00
2.864800000000000000e+04,-6.741191099447006785e+00,-5.656530965241547193e+00
2.865300000000000000e+04,-6.817795543758904842e+00,-5.720809726210200452e+00
2.865800000000000000e+04,-6.817795543758904842e+00,-5.720809726210200452e+00
2.866300000000000000e+04,-6.894399988070802010e+00,-5.785088487178854599e+00
2.866800000000000000e+04,-6.894399988070802010e+00,-5.785088487178854599e+00
2.867400000000000000e+04,-7.072028249258433874e+00,-5.726815558553520980e+00
2.867900000000000000e+04,-7.149742845404130520e+00,-5.789747597658504219e+00
2.868400000000000000e+04,-7.149742845404130520e+00,-5.789747597658504219e+00
2.868900000000000000e+04,-7.328500008542514266e+00,-5.725651720528622590e+00
2.869400000000000000e+04,-7.407301083903186090e+00,-5.787217868061188319e+00
2.870000000000000000e+04,-7.587037345449282100e+00,-5.717242719944459317e+00
2.870500000000000000e+04,-7.587037345449282100e+00,-5.717242719944459317e+00
2.871100000000000000e+04,-7.766563145999493933e+00,-5.642738422007743004e+00
2.871600000000000000e+04,-7.847464845436988412e+00,-5.701516947236989985e+00
2.872000000000000000e+04,-8.027690034032119115e+00,-5.621049076240252518e+00
2.872500000000000000e+04,-8.027690034032119115e+00,-5.621049076240252518e+00
2.873000000000000000e+04,-8.207471968294912656e+00,-5.536009744360394613e+00
2.873500000000000000e+04,-8.207471968294912656e+00,-5.536009744360394613e+00
2.874000000000000000e+04,-8.386705679454241391e+00,-5.446390350150270621e+00
2.874500000000000000e+04,-8.386705679454241391e+00,-5.446390350150270621e+00
2.875000000000000000e+04,-8.565285771179901531e+00,-5.352184568755369298e+00
2.875500000000000000e+04,-8.565285771179901531e+00,-5.352184568755369298e+00
2.876000000000000000e+04,-8.565285771179901531e+00,-5.352184568755369298e+00
2.876600000000000000e+04,-8.657389737091333970e+00,-5.201884556591546804e+00
2.877100000000000000e+04,-8.657389737091333970e+00,-5.201884556591546804e+00
2.877600000000000000e+04,-8.657389737091333970e+00,-5.201884556591546804e+00
2.878000000000000000e+04,-8.660254037844385522e+00,-5.000000000000000888e+00
2.878500000000000000e+04,-8.660254037844385522e+00,-5.000000000000000888e+00
2.879000000000000000e+04,-8.573651497465942128e+00,-4.950000000000001066e+00
2.879600000000000000e+04,-8.658735100680017283e+00,-4.799615240438738439e+00
2.880100000000000000e+04,-8.571273129966078486e+00,-4.751134278414104628e+00
2.880600000000000000e+04,-8.483811159252137912e+00,-4.702653316389469929e+00
2.881100000000000000e+04,-8.476296891445697312e+00,-4.506927002744552269e+00
2.881700000000000000e+04,-8.476296891445697312e+00,-4.506927002744552269e+00
2.882200000000000000e+04,-8.388002132159805058e+00,-4.459979846465962794e+00
2.882800000000000000e+04,-8.375461327370658182e+00,-4.267510697551740506e+00
2.883300000000000000e+04,-8.286360674951820826e+00,-4.222111647577786009e+00
2.883800000000000000e+04,-8.268905225952336124e+00,-4.033014550459511405e+00
2.884300000000000000e+04,-8.268905225952336124e+00,-4.033014550459511405e+00
2.884800000000000000e+04,-8.247400862033513746e+00,-3.845826181840364733e+00
2.885300000000000000e+04,-8.221909118783408132e+00,-3.660629787682201375e+00
2.885800000000000000e+04,-8.130554573019148634e+00,-3.619956123374621360e+00
2.886200000000000000e+04,-8.192493195726719080e+00,-3.477507043554536104e+00
2.886800000000000000e+04,-8.159217920187730400e+00,-3.296538022060025330e+00
2.887300000000000000e+04,-8.215507753175376848e+00,-3.153637955998643605e+00
2.887800000000000000e+04,-8.175325800837402568e+00,-2.975575246933318319e+00
2.888300000000000000e+04,-8.226011607714054819e+00,-2.832442943777263356e+00
2.888800000000000000e+04,-8.274191691767834200e+00,-2.688447851062042648e+00
2.889300000000000000e+04,-8.224220901282103924e+00,-2.514396660615536128e+00
2.889800000000000000e+04,-8.266850585069542845e+00,-2.370481260026192860e+00
2.890300000000000000e+04,-8.306962106085986619e+00,-2.225843787881678359e+00
2.890800000000000000e+04,-8.344543245973568446e+00,-2.080528302157142129e+00
2.891300000000000000e+04,-8.379582557153023359e+00,-1.934579067357238280e+00
2.891700000000000000e+04,-8.412069366310728213e+00,-1.788040541032731134e+00
2.892200000000000000e+04,-8.540156495994676078e+00,-1.660038259775940661e+00
2.892700000000000000e+04,-8.567827451206209588e+00,-1.510739145702294506e+00
2.893300000000000000e+04,-8.615332198051660839e+00,-1.210805978352569534e+00
2.893800000000000000e+04,-8.635151519279499865e+00,-1.060263287624783057e+00
2.894400000000000000e+04,-8.751792679240805839e+00,-9.198504767553503658e-01
2.894800000000000000e+04,-8.766513343207360975e+00,-7.669705361793915932e-01
2.895200000000000000e+04,-8.778563642286453472e+00,-6.138569689483021063e-01
2.895600000000000000e+04,-8.887802859315707238e+00,-4.657900105622013176e-01
2.895900000000000000e+04,-8.894578360469951761e+00,-3.106055206522596035e-01
2.896400000000000000e+04,-8.998629256407522092e+00,-1.570716579355523890e-01
2.896800000000000000e+04,-9.000000000000000000e+00,-5.510910596163089556e-16
2.897300000000000000e+04,-8.998629256407522092e+00,1.570716579355512510e-01
2.897700000000000000e+04,-9.094456525873770403e+00,3.175854199927586885e-01
2.898200000000000000e+04,-9.094456525873770403e+00,3.175854199927586885e-01
2.898800000000000000e+04,-9.087528766266620650e+00,4.762572018107889549e-01
2.899200000000000000e+04,-9.177589262390382530e+00,6.417595584459531155e-01
2.899700000000000000e+04,-9.177589262390382530e+00,6.417595584459531155e-01
2.900200000000000000e+04,-9.164991222444058394e+00,8.018328332784556700e-01
2.900700000000000000e+04,-9.149601437388113823e+00,9.616618620624126645e-01
2.901200000000000000e+04,-9.149601437388113823e+00,9.616618620624126645e-01
2.901700000000000000e+04,-9.131424595100162023e+00,1.121197959327355775e+00
2.902200000000000000e+04,-9.131424595100162023e+00,1.121197959327355775e+00
2.902700000000000000e+04,-9.110466232422446353e+00,1.280392528832601240e+00
2.903200000000000000e+04,-9.011439425548289250e+00,1.266475218736594632e+00
2.903700000000000000e+04,-8.987963899415753133e+00,1.423553631866100400e+00
2.904200000000000000e+04,-8.987963899415753133e+00,1.423553631866100400e+00
2.904800000000000000e+04,-8.889195065356240377e+00,1.407910185362077238e+00
2.905300000000000000e+04,-8.863269777109872294e+00,1.562833599002372731e+00
2.905800000000000000e+04,-8.764789001808651392e+00,1.545468781235679767e+00
2.906300000000000000e+04,-8.638319214339443164e+00,1.679119159313594345e+00
2.906800000000000000e+04,-8.638319214339443164e+00,1.679119159313594345e+00
2.907400000000000000e+04,-8.509884126384108072e+00,1.808831710114506164e+00
2.907900000000000000e+04,-8.412069366310728213e+00,1.788040541032730246e+00
2.908400000000000000e+04,-8.314254606237348355e+00,1.767249371950954329e+00
2.908900000000000000e+04,-8.282145550674499646e+00,1.912083961922852682e+00
2.909400000000000000e+04,-8.184708544195975932e+00,1.889588856488466417e+00
2.909900000000000000e+04,-8.053454528090771447e+00,2.007951733477242762e+00
2.910300000000000000e+04,-7.956424955463170079e+00,1.983759543917275714e+00
2.910800000000000000e+04,-7.859395382835571375e+00,1.959567354357308888e+00
2.911400000000000000e+04,-7.727406610312546498e+00,2.070552360820166804e+00
2.911900000000000000e+04,-7.630814027683640255e+00,2.044670456309914730e+00
2.912400000000000000e+04,-7.497841228318887552e+00,2.149971375372592419e+00
2.913000000000000000e+04,-7.401715058725055307e+00,2.122407639790892642e+00
2.913500000000000000e+04,-7.305588889131223063e+00,2.094843904209192864e+00
2.914000000000000000e+04,-7.209462719537391706e+00,2.067280168627493087e+00
2.914500000000000000e+04,-7.076655194126463044e+00,2.163550614948251294e+00
2.915000000000000000e+04,-6.885394242933855935e+00,2.105076274003704118e+00
2.915500000000000000e+04,-6.789763767337552380e+00,2.075839103531430307e+00
2.916000000000000000e+04,-6.694133291741248826e+00,2.046601933059156497e+00
2.916600000000000000e+04,-6.598502816144945271e+00,2.017364762586883131e+00
2.917100000000000000e+04,-6.502872340548641716e+00,1.988127592114609321e+00
2.917600000000000000e+04,-6.440453362786736413e+00,1.846770283973893756e+00
2.918100000000000000e+04,-6.248201023599072812e+00,1.791642812810493757e+00
2.918700000000000000e+04,-6.152074854005241455e+00,1.764079077228793979e+00
2.919300000000000000e+04,-6.055948684411409211e+00,1.736515341647093980e+00
2.919900000000000000e+04,-5.988740122992223469e+00,1.604678079635629251e+00
2.920400000000000000e+04,-5.918803930283577763e+00,1.475723563157973484e+00
2.920900000000000000e+04,-5.821774357655979060e+00,1.451531373598006658e+00
2.921500000000000000e+04,-5.748783382232888428e+00,1.327211220628803812e+00
2.922000000000000000e+04,-5.673256084256072640e+00,1.205887806743004109e+00
2.922600000000000000e+04,-5.595274945651684817e+00,1.087611273646305499e+00
2.923100000000000000e+04,-5.497112227306917731e+00,1.068530374108650927e+00
2.923700000000000000e+04,-5.416442641567144278e+00,9.550649771681166689e-01
2.924200000000000000e+04,-5.333517039213743871e+00,8.447461112172464093e-01
2.924800000000000000e+04,-5.347447571204479999e+00,7.515347451843529258e-01
2.925300000000000000e+04,-5.260494603699006788e+00,6.459075200472811362e-01
2.925800000000000000e+04,-5.180212430077077101e+00,4.532098622878228400e-01
2.926300000000000000e+04,-5.187333061351085739e+00,3.627336634694517947e-01
2.926900000000000000e+04,-5.192873580723784244e+00,2.721469724633079901e-01
2.927400000000000000e+04,-5.196832300499298007e+00,1.814773828530049649e-01
2.928000000000000000e+04,-5.099223245297594964e+00,8.900727283014571445e-02
2.928500000000000000e+04,-5.099999999999999645e+00,-3.122849337825750419e-16
2.929100000000000000e+04,-5.099223245297594964e+00,-8.900727283014633895e-02
2.929700000000000000e+04,-5.196832300499298007e+00,-1.814773828530056310e-01
2.930300000000000000e+04,-5.192873580723784244e+00,-2.721469724633086562e-01
2.930800000000000000e+04,-5.187333061351085739e+00,-3.627336634694512396e-01
2.931400000000000000e+04,-5.180212430077077101e+00,-4.532098622878222849e-01
2.931900000000000000e+04,-5.279831899886251456e+00,-4.619254365625880543e-01
2.932500000000000000e+04,-5.270966045451848103e+00,-5.540008553185632456e-01
2.933000000000000000e+04,-5.359749218863139042e+00,-6.580944543877964570e-01
2.933600000000000000e+04,-5.446474378078637102e+00,-7.654520552803600886e-01
2.934200000000000000e+04,-5.446474378078637102e+00,-7.654520552803600886e-01
2.934800000000000000e+04,-5.531054707332771159e+00,-8.760330042252930660e-01
2.935300000000000000e+04,-5.629823541392285691e+00,-8.916764507293163389e-01
2.935900000000000000e+04,-5.711884967470806096e+00,-1.007159430468196337e+00
2.936400000000000000e+04,-5.711884967470806096e+00,-1.007159430468196337e+00
2.937000000000000000e+04,-5.810365742772027886e+00,-1.024524248234889523e+00
2.937600000000000000e+04,-5.889763100685984298e+00,-1.144853972259269437e+00
2.938200000000000000e+04,-5.987925819030749608e+00,-1.163934871796924009e+00
2.938700000000000000e+04,-6.086088537375516694e+00,-1.183015771334578581e+00
2.939200000000000000e+04,-6.184251255720282892e+00,-1.202096670872232931e+00
2.939700000000000000e+04,-6.282413974065049977e+00,-1.221177570409887503e+00
2.940300000000000000e+04,-6.478739410754581485e+00,-1.259339369485196425e+00
2.940800000000000000e+04,-6.576902129099348571e+00,-1.278420269022850997e+00
2.941400000000000000e+04,-6.675064847444114768e+00,-1.297501168560505347e+00
2.942000000000000000e+04,-6.773227565788881854e+00,-1.316582068098159919e+00
2.942600000000000000e+04,-6.871390284133648052e+00,-1.335662967635814491e+00
2.943200000000000000e+04,-6.969553002478414250e+00,-1.354743867173468841e+00
2.943700000000000000e+04,-7.090615821687897835e+00,-1.250266879201898940e+00
2.944300000000000000e+04,-7.189096596989118737e+00,-1.267631696968591903e+00
2.944900000000000000e+04,-7.287577372290339639e+00,-1.284996514735285089e+00
2.945400000000000000e+04,-7.407662554463533056e+00,-1.173258487801732031e+00
2.946000000000000000e+04,-7.526037322435934485e+00,-1.057715567296497516e+00
2.946600000000000000e+04,-7.625064129310091587e+00,-1.071632877392504124e+00
2.947200000000000000e+04,-7.741859982802311357e+00,-9.505808785601502775e-01
2.947800000000000000e+04,-7.856722973409359767e+00,-8.257748598144621921e-01
2.948400000000000000e+04,-7.969557584733964362e+00,-6.972459419812649939e-01
2.949000000000000000e+04,-8.069177054543137828e+00,-7.059615162560307633e-01
2.949500000000000000e+04,-8.180025212130557222e+00,-5.720030847018268139e-01
2.950100000000000000e+04,-8.288625138462963449e+00,-4.343884368164349641e-01
2.950800000000000000e+04,-8.394882946960404269e+00,-2.931557723010090877e-01
2.951400000000000000e+04,-8.498705408829325236e+00,-1.483454547169105742e-01
2.952000000000000000e+04,-8.599999999999999645e+00,-5.265981236333618470e-16
2.952600000000000000e+04,-8.694700195066133119e+00,3.036256213117582980e-01
2.953200000000000000e+04,-8.787939905840250532e+00,4.605564149379058336e-01
2.953800000000000000e+04,-8.878320047312435292e+00,6.208326163227155803e-01
2.954300000000000000e+04,-8.965752282825709685e+00,7.844016847289241312e-01
2.954900000000000000e+04,-9.050149247851287271e+00,9.512090157356473119e-01
2.955500000000000000e+04,-9.131424595100162023e+00,1.121197959327355775e+00
2.956100000000000000e+04,-9.209493039296605232e+00,1.294309838928607848e+00
2.956700000000000000e+04,-9.185501567534782197e+00,1.454840524874146723e+00
2.957300000000000000e+04,-9.257192878314755902e+00,1.632292870069144808e+00
2.958000000000000000e+04,-9.227295524408042127e+00,1.793604556539521333e+00
2.958600000000000000e+04,-9.292402206971154044e+00,1.975161062768713727e+00
2.959300000000000000e+04,-9.256515615459735002e+00,2.137035016266717768e+00
2.959900000000000000e+04,-9.314838972249566140e+00,2.322450197756810830e+00
2.960500000000000000e+04,-9.272887932375056153e+00,2.484662832984199987e+00
2.961100000000000000e+04,-9.228112281007861739e+00,2.646118615843190636e+00
2.961800000000000000e+04,-9.180525657245141247e+00,2.806768365338272009e+00
2.962400000000000000e+04,-9.180525657245141247e+00,2.806768365338272009e+00
2.963000000000000000e+04,-9.130142556433474610e+00,2.966563145999494555e+00
2.963600000000000000e+04,-9.076978325753440657e+00,3.125454282788703519e+00
2.964200000000000000e+04,-9.021049159544720197e+00,3.283393375926419555e+00
2.964800000000000000e+04,-8.927079897466130731e+00,3.249191361593852800e+00
2.965400000000000000e+04,-8.869014051723416614e+00,3.404495520680352438e+00
2.966000000000000000e+04,-8.775656009073696140e+00,3.368658725725822478e+00
2.966600000000000000e+04,-8.715528232927802321e+00,3.521301978109573572e+00
2.967300000000000000e+04,-8.622809847471124556e+00,3.483841318767982642e+00
2.967900000000000000e+04,-8.560695137107694919e+00,3.633799494950246789e+00
2.968500000000000000e+04,-8.468644651762449627e+00,3.594726382101319118e+00
2.969200000000000000e+04,-8.376594166417206111e+00,3.555653269252391890e+00
2.969800000000000000e+04,-8.313263664547667631e+00,3.701303451989782278e+00
2.970400000000000000e+04,-8.221909118783408132e+00,3.660629787682202263e+00
2.971100000000000000e+04,-8.221909118783408132e+00,3.660629787682202263e+00
2.971700000000000000e+04,-8.130554573019148634e+00,3.619956123374622692e+00
2.972300000000000000e+04,-8.039200027254889136e+00,3.579282459067042677e+00
2.972900000000000000e+04,-8.039200027254889136e+00,3.579282459067042677e+00
2.973500000000000000e+04,-7.884877747218855149e+00,3.676778877144083690e+00
2.974100000000000000e+04,-7.884877747218855149e+00,3.676778877144083690e+00
2.974700000000000000e+04,-7.794246968515190055e+00,3.634517050970014207e+00
2.975300000000000000e+04,-7.794246968515190055e+00,3.634517050970014207e+00
2.975900000000000000e+04,-7.703616189811524961e+00,3.592255224795944279e+00
2.976500000000000000e+04,-7.703616189811524961e+00,3.592255224795944279e+00
2.977100000000000000e+04,-7.703616189811524961e+00,3.592255224795944279e+00
2.977700000000000000e+04,-7.612985411107860756e+00,3.549993398621874352e+00
2.978300000000000000e+04,-7.612985411107860756e+00,3.549993398621874352e+00
2.978800000000000000e+04,-7.522354632404195662e+00,3.507731572447804869e+00
2.979400000000000000e+04,-7.522354632404195662e+00,3.507731572447804869e+00
2.980000000000000000e+04,-7.431723853700529681e+00,3.465469746273734053e+00
2.980600000000000000e+04,-7.370111179653168421e+00,3.594643403670435333e+00
2.981300000000000000e+04,-7.280231775023251473e+00,3.550806288991527726e+00
2.982000000000000000e+04,-7.280231775023251473e+00,3.550806288991527726e+00
2.982600000000000000e+04,-7.190352370393335413e+00,3.506969174312620119e+00
2.983300000000000000e+04,-7.128052193506943190e+00,3.631923997916373992e+00
2.983800000000000000e+04,-7.038951541088106723e+00,3.586524947942419494e+00
2.984400000000000000e+04,-6.949850888669269366e+00,3.541125897968464553e+00
2.985000000000000000e+04,-6.886991224299629621e+00,3.661878189729949273e+00
2.985500000000000000e+04,-6.798696465013737367e+00,3.614931033451360243e+00
2.986100000000000000e+04,-6.734571744973348650e+00,3.733034075896794590e+00
2.986800000000000000e+04,-6.581793068761734311e+00,3.799999999999998046e+00
2.987400000000000000e+04,-6.495190528383290918e+00,3.749999999999998224e+00
2.988000000000000000e+04,-6.428754755265842391e+00,3.862785561825406333e+00
2.988600000000000000e+04,-6.275555911557552768e+00,3.921402555325715689e+00
2.989200000000000000e+04,-6.122295146001595079e+00,3.975864955609697660e+00
2.989800000000000000e+04,-6.051974279651805233e+00,4.082108195336450862e+00
2.990400000000000000e+04,-5.897894718880740683e+00,4.129750341727532081e+00
2.991100000000000000e+04,-5.824922359499622004e+00,4.232053816505805699e+00
2.991700000000000000e+04,-5.670312121335778777e+00,4.272886664379543120e+00
2.992400000000000000e+04,-5.594876350607726145e+00,4.371196474812172994e+00
2.993000000000000000e+04,-5.438915546144744262e+00,4.563792028774428466e+00
2.993500000000000000e+04,-5.282967061559404875e+00,4.592413202933550487e+00
2.994100000000000000e+04,-5.202013778341759931e+00,4.683914244512007663e+00
2.994700000000000000e+04,-5.035378602370557566e+00,4.862608593212981667e+00
2.995200000000000000e+04,-4.949747468305832676e+00,4.949747468305831788e+00
2.995800000000000000e+04,-4.793142756167080520e+00,4.963444622336694145e+00
2.996400000000000000e+04,-4.617001183876122461e+00,5.127699295794019285e+00
2.997000000000000000e+04,-4.526807300034500159e+00,5.207496103537127219e+00
2.997600000000000000e+04,-4.342310698243878164e+00,5.362307134053099666e+00
2.998200000000000000e+04,-4.248064179747043312e+00,5.437274199886381609e+00
2.998900000000000000e+04,-4.055718240818065645e+00,5.582217261187136792e+00
2.999500000000000000e+04,-3.957677410822217023e+00,5.652149105594044265e+00
3.000100000000000000e+04,-3.858431033948154010e+00,5.720359250629787340e+00
3.000700000000000000e+04,-3.656442923209113793e+00,5.851531863479339179e+00
3.001200000000000000e+04,-3.553762716879375283e+00,5.914454374844574147e+00
3.001800000000000000e+04,-3.449999999999999734e+00,5.975575286112627005e+00
3.002400000000000000e+04,-3.345186379699726764e+00,6.034875979261831169e+00
3.003000000000000000e+04,-3.239353783222645777e+00,6.092338390726596664e+00
3.003500000000000000e+04,-3.024760912844633332e+00,6.201678919464252537e+00
3.004100000000000000e+04,-2.916066006010826772e+00,6.253523730552885240e+00
3.004700000000000000e+04,-2.806482837223023274e+00,6.303463657733945347e+00
3.005300000000000000e+04,-2.656971673727061667e+00,6.259433003476594592e+00
3.005900000000000000e+04,-2.656971673727061667e+00,6.259433003476594592e+00
3.006500000000000000e+04,-2.547324835228203188e+00,6.304850211054153775e+00
3.007000000000000000e+04,-2.436902056908041292e+00,6.348346900180971808e+00
3.007600000000000000e+04,-2.325736974614548203e+00,6.389909821344176066e+00
3.008200000000000000e+04,-2.325736974614548203e+00,6.389909821344176066e+00
3.008700000000000000e+04,-2.181306634862949068e+00,6.334974456515422681e+00
3.009400000000000000e+04,-2.181306634862949068e+00,6.334974456515422681e+00
3.010000000000000000e+04,-2.181306634862949068e+00,6.334974456515422681e+00
3.010600000000000000e+04,-2.039512162874653534e+00,6.276973007548012795e+00
3.011200000000000000e+04,-2.039512162874653534e+00,6.276973007548012795e+00
3.011800000000000000e+04,-2.008610463437158877e+00,6.181867355918497786e+00
3.012400000000000000e+04,-2.008610463437158877e+00,6.181867355918497786e+00
3.012900000000000000e+04,-2.008610463437158877e+00,6.181867355918497786e+00
3.013600000000000000e+04,-2.083636188525802346e+00,6.051318883835627993e+00
3.014200000000000000e+04,-2.083636188525802346e+00,6.051318883835627993e+00
3.014800000000000000e+04,-2.051079373080086476e+00,5.956767026275695542e+00
3.015400000000000000e+04,-2.154726902951713985e+00,5.920063510951222518e+00
3.015900000000000000e+04,-2.120524888619147230e+00,5.826094248872632164e+00
3.016400000000000000e+04,-2.221881287180861531e+00,5.788198644282650740e+00
3.016900000000000000e+04,-2.186044492226331126e+00,5.694840601632930266e+00
3.017400000000000000e+04,-2.247639560495473532e+00,5.563103127400723658e+00
3.018000000000000000e+04,-2.344386770935642517e+00,5.523029120714642026e+00
3.018600000000000000e+04,-2.305313658086715289e+00,5.430978635369398511e+00
3.019200000000000000e+04,-2.399746194147222678e+00,5.389918200091345035e+00
3.019800000000000000e+04,-2.451185918096057126e+00,5.256585164812569211e+00
3.020300000000000000e+04,-2.542552651376648321e+00,5.213005468535168774e+00
3.020800000000000000e+04,-2.587745848515417002e+00,5.078737187873696435e+00
3.021300000000000000e+04,-2.629040751600987935e+00,4.944506520009991135e+00
3.021800000000000000e+04,-2.714933873379488105e+00,4.897870359980616151e+00
3.022300000000000000e+04,-2.749999999999999556e+00,4.763139720814413280e+00
3.022900000000000000e+04,-2.832709412005299132e+00,4.714420153861616392e+00
3.023400000000000000e+04,-2.861564026859306775e+00,4.579459719244700189e+00
3.024000000000000000e+04,-2.941050789081147698e+00,4.528821066905289960e+00
3.024600000000000000e+04,-2.963722388394958607e+00,4.393899134541720208e+00
3.025200000000000000e+04,-3.039955112660543524e+00,4.341505834731656854e+00
3.025800000000000000e+04,-3.115261837150108182e+00,4.287790070187220692e+00
3.026300000000000000e+04,-3.129438120390650724e+00,4.152904652245923423e+00
3.026800000000000000e+04,-3.201439671693423694e+00,4.097655918754954385e+00
3.027400000000000000e+04,-3.278216809401351295e+00,3.906826659906787125e+00
3.027900000000000000e+04,-3.345901047851586707e+00,3.849018859136136950e+00
3.028400000000000000e+04,-3.412566092430177278e+00,3.790038609934709424e+00
3.028900000000000000e+04,-3.409991800312492494e+00,3.656768508095852077e+00
3.029500000000000000e+04,-3.473291852294985826e+00,3.596699001693256292e+00
3.030000000000000000e+04,-3.535533905932737753e+00,3.535533905932737309e+00
3.030600000000000000e+04,-3.596699001693255404e+00,3.473291852294986715e+00
3.031600000000000000e+04,-3.641409644839232129e+00,3.278739971158405542e+00
3.032200000000000000e+04,-3.698076943091583857e+00,3.214689242053485163e+00
3.032700000000000000e+04,-3.753617771282993232e+00,3.149659287464042556e+00
3.033300000000000000e+04,-3.808015211139158751e+00,3.083669916144202716e+00
3.033800000000000000e+04,-3.861252692672938025e+00,3.016741229095725174e+00
3.034400000000000000e+04,-3.913313999231735174e+00,2.948893613445037420e+00
3.035000000000000000e+04,-3.883281572999747411e+00,2.821369211003870614e+00
3.035500000000000000e+04,-3.883281572999747411e+00,2.821369211003870614e+00
3.036100000000000000e+04,-3.931929812587160011e+00,2.753166894485021388e+00
3.036600000000000000e+04,-3.931929812587160011e+00,2.753166894485021388e+00
3.037200000000000000e+04,-3.979380348264200506e+00,2.684125936659583989e+00
3.037700000000000000e+04,-3.979380348264200506e+00,2.684125936659583989e+00
3.038200000000000000e+04,-4.025618726138035619e+00,2.614267368072130004e+00
3.038700000000000000e+04,-3.941751669343493081e+00,2.559803464570627352e+00
3.039200000000000000e+04,-3.941751669343493081e+00,2.559803464570627352e+00
3.039800000000000000e+04,-3.941751669343493081e+00,2.559803464570627352e+00
3.040300000000000000e+04,-3.857884612548950543e+00,2.505339561069124255e+00
3.040800000000000000e+04,-3.857884612548950543e+00,2.505339561069124255e+00
3.041400000000000000e+04,-3.857884612548950543e+00,2.505339561069124255e+00
3.041900000000000000e+04,-3.774017555754408448e+00,2.450875657567622046e+00
3.042400000000000000e+04,-3.774017555754408448e+00,2.450875657567622046e+00
3.042900000000000000e+04,-3.690150498959865910e+00,2.396411754066119393e+00
3.043400000000000000e+04,-3.731411623088274787e+00,2.331644762626101208e+00
