h,u,v
15599,-0.35577948565736045,-14.539771209052956
15603,-0.7510809494193216,-16.492662165588907
15608,-1.0558342436595656,-16.22609087689007
15612,-0.32101059158793893,-13.933842923911756
15616,0.17888314972078406,-17.116738261422856
15620,-0.9945413659324481,-14.401445873104217
15624,-0.859262886384596,-15.026140523970136
15629,-1.573832742764758,-15.71964464512971
15633,-0.5793975618995943,-13.82081148055066
15637,-0.7608456502797725,-16.519375165753036
15642,0.4575262423214367,-16.261580890526346
15646,0.5694247059250439,-14.24647747499213
15650,-1.7871047280417325,-15.163847108811732
15655,-1.0986401900500022,-17.365984523882208
15659,-0.8731652570484733,-15.572315666339572
15663,-1.276456942848351,-16.469653508729206
15668,-0.671317547078648,-14.615180547557467
15672,0.6709671361682238,-15.753355440892703
15676,-0.04568050052135559,-14.40092945160488
15680,-0.1998400077913512,-14.340970530333257
15684,-1.6783303009262769,-16.225751229102023
15688,-0.8763393240544677,-15.46627728752863
15693,-0.7543315469089807,-15.595566337604378
15697,-0.19479005320664688,-16.29220669254605
15701,0.05217525939587529,-16.071547730611417
15705,-1.5597424920279834,-16.88486918447801
15709,-0.8384131432528436,-17.140521481283802
15714,-1.8105170695745438,-15.974894805588963
15718,-1.0183895216268388,-15.561183926926612
15722,-2.1009523760139475,-15.558834067983767
15726,0.4234354156149124,-15.129379957826435
15730,-1.831112399823812,-16.991393755487678
15734,-1.4253769983180762,-16.820277843479616
15739,0.038143118958628576,-13.962234014692939
15743,-0.983873491731593,-14.48862803093878
15747,-2.03171517574066,-17.055638590991926
15752,-1.0385783380447267,-15.92760750038553
15756,-1.3731451698843993,-15.770385986164053
15760,-1.7634672058112533,-15.025709113857348
15764,-1.0557472220607702,-14.448156441826661
15768,-0.09664476534541558,-16.585712293739256
15772,-0.05127995990767878,-15.973032084589464
15776,-0.7522703955008142,-15.234055864931774
15780,-0.4685770231097078,-16.73625837193785
15785,-0.08778579318490902,-14.56896549568288
15789,-1.90747579989243,-15.672122146884258
15793,0.39349243261257305,-16.665671189275066
15798,-0.4541135947295357,-13.983342129546703
15802,0.5949069006804144,-15.671348483315718
15806,-1.2004447846249473,-15.928467379092977
15810,0.48895230348412816,-14.088065829273704
15814,-0.34489594282395447,-14.679582119396187
15818,0.7135953423959553,-14.620184840568392
15822,0.9245741956211894,-14.288867735113188
15826,0.5422551355635498,-15.014997591506683
15830,-0.5403002192540879,-15.9077166934198
15834,-0.5899136495858545,-16.135327127662034
15838,0.3885280082887809,-14.757762285098002
15842,-0.5019741559246013,-13.789143901044644
15846,1.0814513694534618,-12.643773261081783
15850,0.36884474967567393,-15.72041536997683
15854,0.7324811971260353,-13.041518013628943
15859,0.29959725671053367,-13.990077489951732
15863,0.1039162431983557,-13.72703289340687
15867,-0.34290952650810463,-14.359716861602008
15871,0.11363554088702624,-15.89913085485846
15875,1.3283799557346374,-12.127142135145476
15879,-0.5330314324221681,-14.203484368446611
15883,1.2323654930050432,-12.363513164898736
15887,0.4160644045083434,-15.285045025197208
15891,0.9257658427584219,-13.434020216510875
15895,1.0795135467183121,-15.135819386605524
15898,0.35942520677975714,-14.072144519282675
15902,0.37945047443734153,-14.5082867249113
15906,0.8943233378361657,-15.504233714438719
15910,1.7278253110615234,-13.527140820262922
15914,0.150045334662304,-14.798780242265812
15918,2.307902290752487,-15.659999628586784
15922,2.1931050941611927,-15.191043347366397
15926,1.6748250763424124,-16.194611833248047
15930,0.7860743806839703,-15.118585872954158
15934,2.1018094156049307,-13.811238011295691
15938,0.8387531280190621,-15.656442695500917
15943,1.7030011774476905,-16.89206393486458
15947,2.3596903129031506,-15.725995956848367
15951,1.51882580979577,-13.358459469375429
15956,3.5203344275780997,-16.752528280115094
15960,3.45514923052721,-15.607265689570394
15965,3.1629005401281107,-16.9430996502892
15970,2.0629290012840253,-16.26063328969761
15975,2.931055582962341,-16.291304512798114
15979,1.3555879312773398,-15.088954516420987
15983,2.672352381867696,-15.338669642434354
15987,2.6459416242935627,-16.15157621418472
15991,3.2652884977202232,-17.631495959085104
15995,3.6996196285160217,-15.581343651781802
15999,4.912772566729729,-16.08209290031081
16003,3.2801106744337023,-15.08700269146687
16007,3.669411937183111,-15.48434208497007
16011,3.3013965017787985,-15.06626096847837
16016,2.402368766235289,-14.385191510595249
16021,4.717394417971448,-15.17709142071539
16026,4.372732087488991,-17.252689258192596
16030,4.418950789070042,-14.118805438702228
16034,4.635889836770253,-14.41792025737069
16038,5.099167909090728,-15.721289554807662
16043,5.9697700580014414,-17.787441534208316
16047,3.574736630344746,-15.268221198190915
16051,5.034642393890071,-17.88478813884862
16055,7.773667272510382,-17.592972705745357
16059,4.959428226577022,-17.16612022314096
16064,6.091024390021978,-14.569865505334453
16069,7.907407888046901,-16.21253031016706
16074,6.472418269708167,-14.684289522565118
16079,7.902036882878003,-16.287941840671266
16084,7.227833249913057,-14.440212262671531
16089,8.17261712426338,-14.157346763295088
16094,7.03867664852128,-17.223832719244395
16098,7.1075938158710725,-14.71605953677207
16103,7.358513972970217,-15.786466534787605
16107,8.937055154975502,-15.202579375241505
16112,7.505994165125299,-15.330345076918848
16116,8.93167516948815,-15.78275238733305
16121,9.131303498465973,-13.548869375087195
16125,8.562138008579879,-14.929421162637178
16130,10.88444451322957,-16.266842590901224
16134,9.315985916988913,-16.27784977052425
16137,8.203487716157042,-14.526934730741319
16141,9.408652445424634,-15.782111988651407
16145,11.117139741733359,-16.71338417620706
16149,10.695299367096252,-16.20600711552647
16152,9.9156073902929,-13.788611127771473
16156,12.243986707889551,-15.600132050424993
16160,8.995349516115859,-14.93497911834652
16164,10.36955820122728,-14.012177528281933
16168,9.623241854369258,-14.07460130495954
16171,9.20303560056761,-15.130747738502397
16175,9.49455711749938,-14.365940432457244
16180,11.037727011924273,-13.81734656760409
16184,10.648496867855297,-14.776901230785933
16188,10.024468222699705,-15.281985549954147
16193,10.383272259815454,-15.123389599736715
16197,7.902196535423835,-13.237896306598392
16202,8.320846745194086,-14.085021183792332
16206,8.90322342412398,-14.975260720847295
16210,8.258122876841284,-13.338358152688617
16215,9.150814668805653,-15.264285256430004
16219,8.542260888487972,-11.680894714669083
16223,8.407014731951728,-13.989359246788924
16227,8.227852526492327,-11.164821205580092
16232,8.433692116860948,-11.30222915617811
16236,9.652149051976124,-12.3637090591101
16240,8.605548187130683,-12.29773417670125
16244,9.269787877435228,-13.524839119835052
16248,8.199309314031959,-10.506572311721872
16252,7.634444664644655,-13.503124772708112
16256,8.322382087616857,-11.520903390787826
16260,7.574856351640002,-10.467320606070347
16264,7.359465786431461,-11.10523798551353
16268,6.85254929370277,-12.004673115794422
16273,7.601251697685482,-10.264378968621557
16277,7.802302171581166,-10.959412319271317
16282,6.254243062134438,-12.61877674571019
16286,7.752520091538678,-11.536408176362809
16290,7.621962992809028,-11.29655249463265
16294,6.893254720556124,-11.374024065034561
16298,6.390777577755062,-10.86893594902035
16302,5.571004875852238,-10.102166351336272
16307,5.996503477761609,-10.847410901496065
16312,5.550760019132134,-11.908383677699959
16316,4.804848358486806,-9.93904594874355
16321,6.403675878668788,-11.685206706827623
16325,6.815715633213574,-10.285612035292198
16330,7.075706101977637,-12.514136211361086
16334,5.246110249705453,-9.800505259986688
16338,5.672449011389878,-12.213380021539427
16343,6.138140847973924,-11.076539061670612
16348,5.833663462764825,-11.812122837121478
16352,5.386519332321994,-11.928774161122835
16357,5.393516562394246,-12.956309237367433
16362,5.156627902703817,-9.6656288814705
16366,4.906510322565054,-10.93189175217568
16370,5.905820674736196,-10.665550846377897
16374,3.906112230267404,-9.808772571635613
16378,5.941516490578421,-11.99572129524307
16382,4.226600144079229,-11.006975193702496
16386,5.300278320924503,-11.825241274928299
16390,3.660807134019664,-8.948912524603804
16394,3.8284709306694893,-8.836872130744846
16399,4.782548752150693,-8.400549189766364
16403,4.833383171194622,-9.409018297307352
16407,5.489687876214274,-11.666086663702133
16411,4.794065986170036,-10.280056246584202
16416,4.084366952700314,-10.53118229740374
16420,3.894660641687131,-10.394359079416295
16424,5.5857192815826995,-10.977470239461159
16429,3.718803868905534,-9.132129188992838
16433,5.377715630828099,-9.78153535444572
16437,3.7239584291995405,-9.687933945857933
16442,4.464312028624935,-9.685767494989792
16442,4.7508880104090165,-9.287726262582252
16446,4.317400287602026,-10.371336031657954
16450,3.8692155013723086,-9.079344036758613
16454,3.9225055181849013,-8.954531023884376
16459,4.279726423224151,-8.59536286595217
16463,4.311752247049693,-10.480107128086788
16468,4.230890180206667,-9.938132591803498
16473,6.193269174333994,-11.684074244389468
16478,3.7410333226890566,-9.04845075950662
16482,3.9376847706555287,-10.811936302101488
16486,4.619531019168057,-11.413205974519617
16491,4.805908864870189,-10.05219457776158
16495,6.034093238588146,-11.164175119345655
16499,4.490581469749583,-10.870211586804572
16504,4.9645887190902815,-10.734971895309426
16508,4.257674521601243,-10.137212795050521
16513,4.524578964750113,-12.05809598834734
16517,4.4332789208159245,-11.034666965997289
16521,4.196922056268707,-12.047870945314292
16526,4.157199308883405,-12.409240178007565
16530,4.371931199636907,-9.251691008220504
16534,5.029188644552776,-12.18304453827264
16538,4.059739253786888,-10.337772897097038
16542,5.4156757523771955,-12.166345033826259
16546,3.8420663700160533,-9.943296538151317
16551,3.545284182229148,-11.053485337908807
16555,2.2789453869578615,-10.57936377852947
16559,2.231082840966167,-9.28796157377574
16564,3.0510690264403864,-10.092803227053928
16568,3.214733642888474,-12.41321352265587
16572,3.5540958554246376,-10.069715651824545
16577,2.9966997181913944,-12.32524388810457
16581,2.3638973004440547,-13.01311153755761
16586,1.784068322659873,-10.901389478620585
16590,1.9200070120623258,-13.14840047801567
16595,2.318384887420009,-11.080826982970523
16599,2.241187078723979,-10.312572885161364
16604,1.8723518086032573,-12.427388524702051
16608,2.704510487077449,-12.87702697576189
16612,2.960451823594578,-11.22296415124455
16616,2.5959130266685237,-9.906636851734012
16620,1.6438178068706784,-12.10173145730247
16625,2.1920265160233154,-11.661395528751772
16629,2.658893000158002,-11.289789788037808
16633,2.7337782814608245,-11.559988063712417
16638,2.2544885565266823,-10.13690885719216
16642,1.6298031875190153,-11.890600589794326
16647,2.131785736955165,-13.145819143649884
16652,2.249720390376098,-13.221537619901556
16656,3.4930061662743372,-14.03439866684923
16661,2.5479847354814216,-10.851698052970407
16665,3.4277937511689642,-12.565387510435002
16670,3.549734626491143,-12.370342856238473
16674,4.48090442699568,-13.995579750788208
16678,3.627912417806767,-11.674610126517607
16683,4.879839030341759,-12.883311839800882
16688,5.162974630835462,-13.006372858800523
16692,3.207090179323841,-12.88421088955074
16697,5.182753603702656,-12.858765163822039
16702,4.517176650823267,-13.635261863882853
16706,5.679293075782846,-13.156972601396909
16710,3.5995420087196406,-13.19993515712002
16715,5.872956957521684,-13.26288966493271
16720,5.43662752312296,-12.231383425934666
16724,6.388823362757195,-12.65043638236365
16728,3.777272385544818,-10.478418732941101
16733,6.416523879105838,-12.991273471603368
16737,6.102301893375043,-12.620507869609925
16741,5.901066418432652,-11.998138143758327
16745,6.626846009982313,-12.17670459025713
16749,5.605411475516813,-11.591304458557483
16753,5.991426152783107,-13.333223569141749
16757,5.849376483510313,-9.473588319409636
16762,5.883568504559385,-10.688402685045212
16766,6.714794744402297,-10.0388351159765
16771,6.956365128532704,-10.094950150017137
16775,6.478796974919896,-12.535610551782753
16780,6.524033793112331,-9.701394639439622
16784,6.391903903036532,-8.976443126415633
16788,8.017576945237343,-11.606346112609154
16792,6.4272313828128125,-8.32020948632733
16797,6.471440217938322,-9.140452703127512
16801,5.995013130601786,-9.472815463025118
16806,8.40080921523133,-11.45041687961552
16810,5.698370738211569,-9.782425814978971
16815,7.485169512590418,-10.066262724081877
16819,7.124585288994167,-10.086812451495192
16823,8.029806492176622,-11.255883784318009
16827,6.952651939173692,-8.762577918159819
16831,6.339745549933858,-7.844186533441557
16835,6.672096776582066,-10.892939912293214
16839,7.1715024291120155,-8.378240732448905
16844,6.785122709094754,-10.726782569395846
16848,6.469376088070879,-10.013612118244973
16852,7.348555611415999,-10.135208693305028
16856,8.700924153497175,-10.604242401499294
16860,6.145218566028374,-9.560531331161226
16865,7.288793773503011,-10.362454413012182
16869,7.398078529435598,-8.649678531863021
16873,7.160066385976227,-7.73156388859887
16877,8.130713198502034,-9.607042507322022
16881,8.886891980256165,-9.946919408173246
16885,7.503053230800934,-10.625419204494646
16890,7.230953500636967,-8.699568485081995
16894,7.5914096948567975,-11.03567312659231
16898,6.092323207510749,-8.61601564494331
16903,6.548162455298359,-9.454201240126684
16907,5.886995806623136,-7.80009191416221
16911,7.664261109370615,-8.136035290158715
16916,7.393522349298599,-9.290615775804724
16920,7.711318086794129,-9.700063664851184
16924,7.789984806882014,-9.228165047530757
16928,6.989357141332388,-9.521806180266713
16932,7.865871497334729,-7.882266002653561
16937,8.404677900405343,-9.07279752263169
16941,7.247237963887224,-7.108148813912295
16945,7.993148232900449,-9.81659555258306
16949,6.362405567568701,-7.7518715298147125
16953,6.642490736277006,-6.709394823941941
16958,5.7806175458068365,-7.258311129947224
16962,6.434029170023262,-7.4698258236732045
16966,7.453953069273802,-7.316119565088489
16970,8.015917811594678,-8.73225166764302
16974,7.542457486658948,-8.18346464828307
16978,9.55459683749006,-8.83915135808938
16982,6.920956255764777,-8.601350288090792
16987,6.546888157081448,-8.243735734561119
16991,9.535757432159151,-8.903542852484014
16995,7.973758502629869,-7.98640524333597
17000,7.537501448985304,-7.809481619145333
17004,6.915741959640829,-7.526344627690336
17009,6.31485552658892,-6.946041613489652
17013,7.289790963702682,-7.423399777684042
17017,9.35648138714034,-9.05199337119558
17022,7.20345617622246,-8.59279295921366
17026,5.929864656718564,-7.613082465731864
17030,6.466122508668843,-8.25541164906749
17035,7.1802852066175555,-7.974871357481234
17040,5.316365928833331,-7.24930248260799
17044,6.874176171688854,-8.362039645943758
17049,7.448918264265966,-8.530057462845479
17053,7.057610944407314,-8.275469260260481
17057,6.5923449890700025,-10.064163006220973
17061,6.571193355406849,-7.159644000577752
17065,6.5078585469722725,-7.69989042517372
17069,5.916230999922848,-6.98968504454158
17072,6.937195168501036,-9.644429429874492
17076,6.497809324242131,-9.67720156696534
17080,7.032622704888907,-9.182565325469126
17084,7.88922712847226,-10.247817435730967
17088,6.107978029625962,-8.714159406114291
17092,6.994363684085752,-9.524736813856112
17096,7.5483074393257485,-9.740228221072991
17100,5.130661171694097,-8.399238330760795
17104,6.543971816914058,-8.37929230688225
17108,6.080332313935241,-7.792898805747726
17112,5.926469199854677,-9.27586216812482
17116,5.751203906960548,-7.193885837333281
17120,6.231296620431036,-9.15191780395651
17124,7.799725742614041,-9.539256223301242
17128,7.42891371442107,-9.694815333951203
17132,6.649652276432897,-8.712693463518594
17136,7.533979080717767,-9.121216784621923
17140,5.624796837372481,-9.245331292552182
17144,6.755756776341285,-10.889148786073338
17148,7.599203964614625,-10.209250467561148
17151,6.3944284511097855,-8.102575570483996
17155,6.444325870079264,-10.05993455465131
17158,7.263582065917607,-9.48545737108286
17162,7.473368343873249,-9.982108087741873
17166,6.901204345703586,-9.200431514076168
17170,7.44246397943651,-8.768949338729254
17174,5.756988661385658,-8.928231221555436
17178,5.97527656933366,-7.447952435651265
17182,6.807919054182964,-10.698267242224981
17186,6.603833154386057,-8.361125746324507
17189,5.343036023353203,-7.662515579575276
17193,5.6676285231314205,-6.8527853580768365
17197,4.8666102657895225,-7.4387977147376345
17202,6.580727255363574,-7.8275315934050465
17206,5.857504965176635,-6.864823746967309
17210,7.795663174215947,-8.518159088800665
17214,4.616323713237899,-6.9213744828767
17218,6.20760769476325,-9.512611463482319
17222,6.579404193115975,-7.741076190615399
17227,7.013352777182563,-8.384762691389017
17231,6.377355400348318,-8.447173507505456
17235,5.877992015992431,-8.487074394768698
17240,5.9241207113608585,-8.27555726477979
17244,5.4188478858380575,-6.872963633613751
17248,5.888820615218113,-8.121449108528427
17252,6.032262837383456,-7.275464158070033
17256,3.9224262353732255,-6.565567010189195
17261,3.9842111668395326,-6.875983299711755
17265,5.133740374071627,-7.5461836540275185
17269,3.778736928294978,-6.343122318419156
17274,4.390076423220686,-6.436456120420588
17278,5.142137596906926,-8.28346251204751
17283,3.637127684296411,-5.680898914824397
17288,3.7940334917738605,-5.969435056402841
17293,4.230318506807338,-8.967459555697785
17298,3.4739966178535764,-6.68646180193598
17302,3.621148350990582,-8.58052550183982
17308,2.6752597794751614,-5.630029097302906
17313,3.115627624226043,-7.844935267174742
17318,3.9680399099645904,-7.586448395114982
17324,3.436158747629396,-8.553463793595826
17330,2.835590622677222,-8.117235667100974
17335,2.2640584950466613,-6.151553111779922
17340,2.088620115436,-7.814884567316475
17345,1.1060701747164776,-5.49385748399902
17349,1.7081619532579617,-5.462508392266197
17354,1.388017216214722,-6.986808332877092
17359,2.1275124345673286,-8.337903015126408
17364,1.2415618165211286,-8.824163567290357
17369,1.0157885221046778,-5.4763745342414465
17373,0.7905905390718738,-7.701688416635914
17378,1.0499350020493994,-8.62014582132256
17382,0.40982942186682175,-9.182885908572903
17387,0.40673192235177674,-6.0479225994646395
17393,0.20184888991019745,-8.995679255383816
17399,-0.8911721973514419,-8.81287256633366
17405,-0.704931940726697,-7.249664286355249
17411,-0.8643516190629749,-6.505701855493223
17416,-0.26721661610112035,-6.723037438506051
17420,-0.5133371452639396,-6.342360206672249
17424,-1.6088787728989775,-7.341467450773507
17429,-2.3822513830916128,-9.318144040329505
17433,-1.3631638897207965,-6.910563535563221
17438,-1.9075684755131008,-6.0747403050350535
17444,-2.7386574187708037,-8.108938914147837
17449,-2.0053851550408384,-8.781308321419695
17454,-3.044402102107229,-6.927083460694953
17459,-2.918462116178886,-8.551751071247217
17464,-2.3717288580167026,-7.1567999393464365
17469,-3.6924047625425716,-9.37081166243218
17473,-3.983220884242572,-9.119077134376523
17478,-3.675278802848815,-7.476155137164405
17482,-3.933463121809081,-8.131253322332082
17485,-4.550542628720998,-9.41416543746141
17489,-3.0494947053025236,-7.236099609168914
17494,-4.116040844663202,-7.631982877097664
17499,-3.550806093532795,-7.442331946594505
17504,-3.291911722382099,-6.550289856489812
17508,-4.065702199011316,-7.278540531883924
17512,-3.5066362788250123,-7.529658816603728
17517,-4.028802499037416,-7.7810877886593905
17522,-3.8006586677042664,-6.156217124376866
17526,-4.422013689062721,-8.028219605117487
17531,-4.469814128340349,-8.443518620330995
17536,-3.5040111570729193,-6.7387541374459206
17540,-3.0792532187661243,-6.444184004837617
17544,-4.081796222056757,-9.194169289615887
17549,-3.146941188956087,-6.926259785033189
17553,-4.040948341854792,-8.130956126926396
17558,-4.060929309157152,-8.828075284084887
17562,-3.8269607628856277,-9.715670573845502
17567,-3.1684497066783566,-6.790286208428894
17571,-2.5638122080658916,-7.38714220089153
17576,-4.5108589819060985,-9.765103950901734
17580,-2.4422996909360726,-7.624712893897005
17584,-2.9537593804636684,-7.919873836887786
17589,-2.4839594378436423,-8.073430677622682
17593,-2.69761749287233,-9.946645289882744
17597,-2.7305129562499526,-9.762829825022528
17602,-2.608505179704766,-9.372469775054878
17606,-1.8789996580529031,-8.403772110513211
17611,-2.4375139201697404,-8.856963515085276
17615,-1.8264584842962632,-8.689194338396632
17620,-1.6331493052128137,-8.40398266364065
17624,-2.457068367683064,-7.681715595358057
17628,-2.022210745555907,-11.23434139844811
17632,-2.0085215407332266,-11.01029764154575
17637,-2.3916796471680444,-11.441361228026219
17641,-1.6456252100136817,-10.493947829909573
17646,-2.512047808345311,-9.303784865504163
17650,-1.4867944130651243,-10.259875969126108
17654,-2.989605545680091,-9.930563521525524
17658,-2.3391020473115,-11.917030023464607
17663,-1.095481711585415,-9.0612113974915
17667,-1.49150878355558,-11.58719397429632
17671,-1.8959374363630408,-12.084422815595318
17676,-1.2601149259298663,-11.55817557950817
17680,-1.401753145900786,-9.875164331368351
17685,-2.613108948855859,-12.458112686835525
17689,-2.5286333725380215,-11.384059718159138
17693,-2.5771633621532497,-9.819839621312056
17698,-1.1889815913108992,-12.231084637931582
17702,-2.656968381823249,-11.120472461322008
17707,-2.4894109618454405,-10.348766253051576
17711,-2.8730843423953867,-11.815873044046157
17716,-0.9006220345321901,-9.420749414899309
17720,-2.3881845852768295,-11.490568285728209
17724,-2.0286031291739093,-13.124211829241764
17728,-1.951760376087364,-11.278653771357787
17733,-0.6142823548863738,-12.830189293191884
17737,-1.6088063712731793,-13.508555479728301
17741,-1.8723486469272332,-10.076518615712043
17745,-1.40683579545984,-10.825158002962617
17749,-1.0776447939136087,-13.394994968962639
17753,-0.30518106199945777,-11.966097173390626
17757,-1.4092604587098898,-10.80305366361361
17762,-1.6033804696525913,-10.371857703012692
17766,-1.608719642093783,-12.869436606481072
17770,-0.9708178512066965,-13.726409853018835
17775,-0.5462799909407444,-11.252662583154361
17779,-1.108883442924777,-12.758307125449738
17784,-0.7649054362949831,-10.658849652973785
17788,0.3911406322903581,-10.321289405102254
17793,0.2940918341757983,-12.480732200911133
17797,-0.7542972240033516,-11.139156470435909
17802,-0.7917777325859252,-12.259097238373895
17806,-1.1008486060706755,-14.10898735806565
17810,-0.7428919578097066,-12.2156963221108
17814,0.9070250963535225,-10.549395043667868
17818,-0.36569300614136824,-10.911801756008039
17823,0.028948147164074043,-13.40638996583128
17827,0.2854507559944267,-12.580218110471185
17832,-0.2369183314979482,-11.129894335625991
17836,0.4667714815776718,-12.800225132235328
17840,-0.19897386249521115,-12.356924146501052
17845,0.8102983650899688,-10.238717424754647
17849,1.4548213170260949,-12.344271762702842
17853,0.24535918111720126,-14.20243065112787
17857,1.1216868700653577,-13.539073672988867
17861,0.04793201467957199,-12.329703932595072
17865,0.3405673857351165,-12.41204261130536
17869,-0.10183420790501774,-14.061987650487016
17874,0.3028982564244917,-13.547115233374884
17878,0.033590882480210346,-11.818911909192643
17882,0.22291065267499416,-11.376545515004212
17886,0.5138078069273667,-11.403698741310773
17890,0.27542713605577396,-13.080598116572268
17894,0.2910964002477564,-13.641381296146351
17899,0.47816107888750586,-13.469913123385025
17903,0.3313903244937209,-12.557859828254317
17908,0.14963049524015098,-11.591798401583137
17912,-0.11171614786142915,-13.643204749626884
17916,1.5000450884832999,-10.428349432648856
17920,1.6842227639253466,-13.392781664041147
17925,1.3879293215699655,-11.046283287577024
17929,1.1404671676357145,-11.104428540101726
17934,0.03030052348391825,-10.269639397411865
17938,0.8612012182991523,-13.505264626977134
17943,1.449854641251155,-10.684466471960695
17947,0.8883597506854685,-11.162866750784993
17952,2.0165820710203697,-10.949379275195824
17956,0.5241627249508137,-12.962334665135229
17961,0.9182491246177523,-9.855460165742148
17966,1.213606221788807,-12.724272864888551
17970,0.7638048951261375,-10.232279775691318
17975,2.1417967329101137,-10.743709594429422
17979,1.3583055021007446,-12.671154919708847
17983,0.9064085515720085,-10.777047500789818
17987,0.9976923683408992,-12.484723937149134
17991,2.2852133435275466,-9.326191381981278
17996,2.6276044937420497,-10.508526374065623
18000,1.4747851349661278,-12.271861910931104
18005,2.3237657526260227,-9.937749064502805
18009,2.8925592367402695,-11.257376231525157
18014,2.932735051739863,-9.58946645563781
18018,3.0406569976240396,-9.986027015215639
18022,2.4575735882625556,-9.7062939600963
18027,2.4606817098516625,-9.15186749522081
18031,2.658552410610252,-11.558225755621462
18036,2.9767352282049453,-9.766449790570364
18040,3.0949813288469907,-8.163616510215178
18044,2.8406244589341543,-7.328880990799347
18049,2.0284200255863176,-7.529241396347799
18053,3.961026777211242,-8.692537798238972
18057,3.276824941405394,-8.17222302433831
18061,2.6855806209353745,-7.929281507616501
18066,3.4746322302165433,-9.302297195485034
18070,3.4510206758162023,-10.205935721722462
18074,2.9823524998037882,-6.73144298811806
18079,3.830366109039609,-7.59539354808255
18083,4.098795991057914,-8.217397754381263
18088,3.917530191996878,-6.992562425944669
18092,3.7102871890825604,-7.162667698214752
18096,3.45315754773652,-8.060858264043917
18100,3.315462367505985,-8.058983512173292
18104,4.828836126332454,-8.072386818936236
18108,3.3238982142418094,-6.197598758732155
18112,3.868237387900578,-5.873415310020905
18117,4.640161054623972,-7.610643952937613
18121,3.4311555236087115,-6.835914250211284
18126,4.031915742414128,-7.251720195674875
18131,3.388109785510533,-6.109332818089682
18135,3.279210100314658,-5.67099898985974
18139,4.435548787097924,-6.450099798301753
18143,3.882849341487908,-6.5207590885095
18147,4.241773212097352,-7.653824080490117
18152,3.029654708250078,-5.9152982505017
18156,3.6076060970794295,-5.006656941381666
18160,5.536678088389337,-7.904595297353514
18164,3.7839765645527317,-5.78343167239325
18168,4.074380357471141,-5.947860650097594
18172,5.846677938972896,-7.626422522839071
18176,4.019093090425974,-5.4066824223253525
18181,4.567950444132701,-6.773498348068383
18185,4.840158394290965,-6.358782179941501
18189,3.1777528879826433,-5.1469528997848455
18194,5.223262877190594,-7.24493321111281
18198,6.449752440032768,-7.492316099930329
18202,4.29472349518108,-4.698943801040249
18206,4.186924446441554,-6.062249022887683
18210,5.450630851694779,-6.132231448498836
18215,5.975864348769335,-7.2594133197016415
18219,6.323771271867801,-6.922701078981708
18223,4.907051185228855,-6.646100601302586
18228,5.481659770094531,-6.745108725184545
18232,4.270102304593545,-5.087986374536149
18236,5.824210376928228,-6.234165812835401
18241,6.046015270194782,-6.2974598777968955
18245,4.790885288411607,-6.244070758202957
18249,4.528760338284156,-4.484623568101486
18253,4.069046321573319,-4.669069595396587
18257,6.086514385264954,-7.46245745632133
18262,5.495276877389087,-5.758055321750703
18266,5.2131177305048295,-6.248437760888078
18270,4.487506446682171,-5.954291923082177
18275,4.119441812565817,-4.908233174548324
18279,4.643175596273089,-5.63969550857722
18283,4.263009120562261,-4.195105228822612
18288,4.572186808724741,-4.785922475086964
18292,5.784954976302472,-5.653924032209692
18297,3.643973454221676,-3.9475826886713734
18302,5.384167952127344,-5.437695536318777
18306,4.907365183294469,-5.019453601884892
18310,6.116873729138036,-6.335039246079725
18314,5.20479772498587,-5.760221244615035
18319,4.526435456865129,-5.018301089128125
18323,5.479684619014103,-5.718363347314073
18328,4.427365906191374,-3.519791954672065
18332,4.610542261529856,-4.481759705217308
18336,4.991324756551333,-4.32521453283887
18341,3.903108875795393,-3.7477529031257655
18345,6.790200985073746,-4.791932704180372
18350,6.161788230197948,-5.296134586365664
18354,5.60811247498686,-5.413682859855302
18359,5.700933482377787,-4.977291323132
18363,3.940028853238125,-2.908014011256285
18367,6.568295092441455,-5.1620395054132215
18371,6.083626859447862,-3.891455008320664
18375,4.598263130235768,-2.791268500834454
18379,4.066785208783705,-2.9955842078939634
18383,4.94175149650859,-3.443507490761531
18387,5.576506922725256,-4.091541989049877
18391,4.024350112626207,-2.715633271295242
18395,4.939693057286127,-3.377994192242489
18399,4.876905482392743,-2.9515791402136142
18404,4.578722076917266,-3.1710621540817554
18408,6.798225820153654,-4.63405213327835
18412,6.774430951562364,-3.941045136954544
18416,5.861428531177078,-2.563670608239224
18420,5.2860704317536245,-2.5297764484744105
18424,4.50302382907134,-2.7400834978545254
18428,4.665246538959145,-2.7482958936473425
18432,5.61039638805214,-2.3019368202150745
18436,6.03932687661941,-3.207911791107776
18440,6.032147421386129,-2.761823922678909
18444,6.680729745194417,-2.980705202918673
18448,5.885914665830129,-2.024925590145998
18453,5.383653145430926,-2.511937869119866
18457,4.3579844976553535,-1.6769366554117942
18462,5.493120528121811,-1.4061926582483049
18466,6.9459181697864425,-2.9973940501271765
18471,7.273216845915186,-2.329148146734032
18475,5.563516012898314,-1.9819162557477707
18480,6.756977583407347,-1.726946901707969
18484,4.975282032067779,-1.3642653570105578
18488,5.263206604914689,-1.7492968266351967
18492,5.1626502943480945,-1.0488182541468407
18497,6.691478713232949,-1.9216657432543776
18501,5.846568936510296,-1.2525545192771834
18506,6.559760928747414,-1.3742778688593018
18510,7.029396888345835,-0.6761692306571397
